FR1.No,FRB.No,FRC.No,FRD.No,FRE.No,FRF.No,FRG.No,FRH.No,FRI.No,FRJ.No,FRK.No,FRL.No,FRM.No,FR1.Yes,FRB.Yes,FRC.Yes,FRD.Yes,FRE.Yes,FRF.Yes,FRG.Yes,FRH.Yes,FRI.Yes,FRJ.Yes,FRK.Yes,FRL.Yes,FRM.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
  524.23819, 2751.39788, 4115.82588, 3374.11362, 2081.86535, 3047.53007, 2919.35954, 1732.30049, 7283.83184, 5842.24908, 8567.09091, 2416.63524,  374.92183,  167.06175, 1796.56903, 7412.57989, 4354.80945, 1285.55350, 4967.90005, 4452.95677, 3433.65428, 8163.84801, 5933.75536,10042.81069,  474.52074,   33.78415,CI.l(95%).Total.SURVEY_LC1_2E2
 135.06609, 211.87212, -55.39812,  74.64927, 139.94304, 208.57152, 146.89709, 116.44027,1043.59297, 307.45783, 516.80567, 203.46907,  15.63437, 250.36447, 304.85634, 381.53054, 187.14093, 145.14410, 318.13048, 325.85892, 272.83529,1181.08756, 672.12397, 690.87074, 206.56608,  14.53271,CI.l(95%).Total.SURVEY_LC1_2E3
 27.867077, 40.973763,  7.951202,  0.000000,  4.006767,  4.035456, 10.332773,  0.000000,-18.057461, 24.477532,  8.701464,  4.043539,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_2Ex
   0.000000,   4.152455,  20.336330,  12.247848,  16.624923,  28.652754,   8.281746,  20.331142, 136.411418, 817.277927,1835.964719,1924.914512, 548.825756,   4.007037,   4.034056, -20.586346,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   4.070232, -12.307308,   8.430274,   0.000000,CI.l(95%).Total.SURVEY_LC1_2F1
  0.000000,  4.152455, 16.509759,  8.318187,  8.310444, 20.708037, 16.464532,  4.135926, 41.123984, -2.480308, 16.589735,-26.910294,  4.056966,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.135054,  0.000000,  4.166460,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_2F2
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.136693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_2F3
1066.895287,1716.832779, 842.427989, 595.130755, 900.854739,2800.770671, 640.248210, 858.070798,2525.144767,1160.531330, 840.963414, 239.625203,  29.242942, 318.845852, 129.125492,1027.671124, 388.442218, 161.061496, 365.214840,  56.034330,  51.849592, 442.960008, 121.004652, 279.497563,  31.634196,   6.945321,CI.l(95%).Total.SURVEY_LC1_2F4
  4.0070367,  0.0000000,  0.0000000,  4.0377005,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  5.0686984,  0.0000000,-41.9332962, -0.8837366,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,CI.l(95%).Total.SURVEY_LC1_2Fx
 31.803058,456.875778,180.188696, 59.256275,117.021150,321.328134,197.193198, 85.450782,470.790484,273.586182,390.082322,157.988402, 16.133438,  8.027410, 43.063326, 40.385231,  8.023016, 32.658028, 15.953735,130.438755, 23.989437,105.785145, 32.610229, 27.438856,  9.809483,  4.033360,CI.l(95%).Total.SURVEY_LC1_2G1
 43.691912,120.561834, 72.701238, 74.325468, 44.685465,113.444243,127.908618, 44.110800,171.903185,177.715671,163.092491,117.013606,  0.000000,  9.902342, 16.078723, 44.067250, 26.222851, 18.391079, 57.993307, 28.207616, 15.875889,103.825565, 50.187113, 64.254612,  5.592166,  3.990473,CI.l(95%).Total.SURVEY_LC1_2G2
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.063838, 7.603496, 0.000000,10.207031, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_2G3
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.052416,143.363128, 37.994617,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_2G5
0.000000,0.000000,0.000000,3.957817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_2Gx
 3.9550420,20.1516668,24.0029204,12.1609597,28.3159443,23.9221941,91.4577185,-0.8446013,71.8491667,45.0803761,39.5354426,38.0068999, 8.1138639, 0.0000000, 1.4110058,17.8176144, 4.0407530, 0.0000000,19.8447505,-0.7939341,15.7854820,24.1127955, 0.0000000, 5.7139876, 0.0000000, 0.0000000,CI.l(95%).Total.SURVEY_LC1_2H1
  0.000000,  0.000000,  0.000000, 23.812428,  4.107260,  0.000000, 24.051914, 12.072682, 56.286052,131.564043,  0.000000,166.538507,  4.014012,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.022392,  8.035472,  4.016825,  8.173348,  0.000000, -2.420832,  0.000000,CI.l(95%).Total.SURVEY_LC1_2H2
 0.000000, 0.000000, 0.000000,-1.613903, 0.000000, 4.083066, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_2Hx
 2309.7743, 8995.2791, 7388.7465, 6347.6531, 6565.5674, 9639.4295, 6774.5751, 4934.9799,15516.9387, 9734.1961,10241.0970, 2681.1758, 1121.2684, 3292.9405,14282.5686,17191.2959,14403.1010,15154.7173,20463.1902,14684.4973,11928.2093,25532.3379,21381.7019,19992.1786, 2955.8289,  203.1176,CI.l(95%).Total.SURVEY_LU1_2U11
 2064.1351, 3740.5666, 9345.5934, 1265.1132, 3513.5493, 7721.4504, 1913.1883, 2223.3591,19539.0951,19401.0312,15580.3146, 8706.1485, 1650.7185,  501.7251, 3012.1827, 5583.7922, 1826.6506,  756.3377, 8774.4369, 1061.6123, 1453.5608, 7188.4261, 3027.2240, 6294.8331, 1031.6159,  146.8093,CI.l(95%).Total.SURVEY_LU1_2U12
  4.0203732,100.9939474, 15.8099395, 12.2704814, 21.4634462, 32.5976573, 20.4491923, 12.1177099, 82.7079062, 20.6448766,-35.3192871,  9.7861906,  8.0667192,  4.0203732,  3.3414234, 16.0500973,  0.0000000,  0.6246299, 11.9582991, 20.2540773,  4.0372095, 32.0114111,  4.0786470, 14.6232349,  8.1625739,  0.0000000,CI.l(95%).Total.SURVEY_LU1_2U13
 20.209944, 30.868208, 53.016246, 49.244183, 41.387983, 81.152850, 73.844362, 14.079823,120.094132,100.342824, 46.852857, 35.320257,  0.000000,  8.125717,  4.034056,  4.029850,  0.000000,  0.000000,  4.134098, 27.784552,  0.000000, 16.051862,  0.000000,  4.162266,  4.146374,  0.000000,CI.l(95%).Total.SURVEY_LU1_2U14
 0.000000, 0.000000, 0.000000, 0.000000, 7.817430, 0.000000, 3.948674, 0.000000, 4.016825, 0.000000, 7.982510,-6.466289, 0.000000, 0.000000, 0.000000, 0.000000,-1.595375, 0.000000, 0.000000, 0.000000, 3.877080, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LU1_2U15
  0.0000000, 12.7618399, -0.1918041,  4.1677371,  8.0732172,  0.4381097,  2.9730369,  0.0000000, 54.3837851, 34.5372402,-30.6696490, 25.3767446,  8.0473713,  0.0000000,  4.1878443,  0.0000000,  0.0000000, -6.5502135,  4.0354564, 13.8059335,  0.0000000, -1.9508712,  0.6690020,  0.0000000,  4.0714288,  8.0964111,CI.l(95%).Total.SURVEY_LU1_2U21
 -4.357171, -4.468554,  1.511689, 25.884528, 51.530760, 12.064613,  9.235743,-56.782867, 16.675719,  8.108929,  5.522113, -9.690429,  0.000000,  0.000000,  0.000000,  8.172661,  0.000000,  0.000000,  3.973845,  1.237931,  0.000000,  0.000000,  0.000000,  6.292198,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LU1_2U22
 689.45707, 424.57176, 377.94170, 414.93318, 347.76354, 911.84327, 508.55433, 366.87134,1063.87966,1118.58919,1069.44618, 601.41473,  87.26130, 145.59996, 363.80699, 526.90854, 320.69183, 381.93118, 835.56355, 606.51859, 529.48539,1451.01208, 999.04126, 966.83184,  74.19960,  24.65185,CI.l(95%).Total.SURVEY_LU1_2U31
 11.3978243,  3.0880419,  5.5797233, 19.3763072, 16.2865218, 22.3428411,  1.7773792, 20.2118505, 17.1922756,  5.0907136,  5.3732428, 23.0405074,  0.0000000,  0.0000000,-39.8141703,  3.9785115,  4.0602511,  0.6246299,  7.9623128, 17.0812618,  4.1431229, 15.1994393,  4.0591878,  1.5522973,  0.0000000,  0.0000000,CI.l(95%).Total.SURVEY_LU1_2U32
-21.3411825,  0.0000000,  4.1703121,  0.0000000, -9.6110270,  3.6470211,  4.1584125,  5.6670735,  0.0000000, 12.1400800, -6.1949206,  4.1660874,  4.0140116,  3.9894897,  3.9817525,  4.1480953, -7.0326365,  4.3506442,  4.2760873, -8.7042664,-17.7205162,-21.6350381,  9.8775502,  0.5261921, -0.5392965,  3.9681791,CI.l(95%).Total.SURVEY_LU1_2U33
-16.5472099,  0.1546854,  6.6862066, 17.0986926,  8.6104133, 60.2050633,-12.3179609,  8.2504693,112.6129654,  8.2827659, 34.0449266, 17.1033399,  8.1628361,  8.1257174,  0.0000000,  3.9675036,  2.5914627,  0.0000000,  4.1557088, -4.1714406,  3.9716065,-16.4014842, -3.3076693,  4.1797836,  1.9571502,  0.0000000,CI.l(95%).Total.SURVEY_LU1_2U34
  19.0648194,  65.6531868,  75.5270604,  21.9477146, 109.0568553, 366.7031418, -55.2799914,  35.7985408, 235.9067122,  59.5537289,  -0.8688346,  97.2920942,   0.7625663, -14.1878874,   3.9878447,  16.5895085,   7.8520835,  -8.4319168,-110.6461259,   4.8938345,  -2.2335828,  -6.6668964,  15.5238412, -39.3028603,   4.1577329,   0.0000000,CI.l(95%).Total.SURVEY_LU1_2U35
163.097403,168.841630, 99.962723,136.628887,162.387233,293.605172,105.391070,137.805601,365.445839,230.408628,333.889128,241.971317,  6.948943, 19.983957, 40.481783, -1.910247, 43.047308, 31.997141, 70.658938, 95.892703, 46.428359, 87.175089,  5.773807, 71.854547, 13.639949,  0.000000,CI.l(95%).Total.SURVEY_LU1_2U36
 825.90634,1036.24115, 819.95112,1182.23782,1089.33631, 996.68423, 888.80631, 719.66463,2048.68351,1733.83279,1731.58523,1263.25175, 111.42433, -28.02569, 190.26232, 291.35988, 331.54415, 204.16531, 390.30050, 668.92109, 540.00595,1193.54056, 537.10869, 746.91793, 180.85298,  10.06390,CI.l(95%).Total.SURVEY_LU1_2U37
 7.956022,36.205982,31.922107, 6.974070,16.031329,24.144061,12.204311, 5.386918,26.841197,51.028594,18.123719, 1.761267, 4.042665, 3.927748,-7.225528, 1.004547,34.057209,12.004312,20.185550,13.894774,15.014713,19.199338,97.848829,38.999632, 5.588460, 8.117004,CI.l(95%).Total.SURVEY_LU1_2U41
 155.32815, 836.99515, 497.03392, 303.91994, 375.60483, 428.26701, 622.70729, 676.73209,2109.52659,7883.98121,6939.37553,9143.83715,4307.40328,  21.63442, 225.65155, 278.92882, 263.32496, 145.16340, 309.07229, 389.25606, 337.82786,1121.42994,1719.18223,1247.84095, 566.25941,  63.88464,CI.l(95%).Total.SURVEY_LU1_2U42
 17.905250,150.519994,188.540526,214.390630,369.036269,223.931525,  7.442659, 88.735993,529.893336,148.436167,367.830512,171.964218, 28.854875,  8.143142, 23.240605, 43.207368, 18.347970,-29.003074,120.708533,123.040531,127.386150,110.644663, 85.212852,112.064740, -8.044539,  4.148824,CI.l(95%).Total.SURVEY_LC1_3A11
-71.257748,  0.000000,  0.000000,  0.000000,-20.142649,  0.000000,  0.000000,-47.961844,  4.158640, -7.554420,-17.995287,-11.627144,  4.148824,  0.000000,  0.000000,  4.024565,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_3A12
  0.000000,  4.163890,  0.000000,  7.971747,  0.000000,  4.167950, -9.103263,  0.000000,  4.130255, -5.155695,  4.302750, 14.859671,  0.000000,  0.000000, -4.854892,  0.000000,  0.000000,  0.000000,  0.000000,  4.713666,-22.219078,-18.901793,  4.185641,  0.000000,  4.304880,  4.148824,CI.l(95%).Total.SURVEY_LC1_3A13
0.000000,0.000000,0.000000,8.629839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3A1x
236.704397,171.829366,103.871044,279.183053,298.531141,327.407536,233.781230,116.441847,331.872142,376.394769,235.580484,227.702228, 32.713840,-79.555535,-31.323270, 89.175749, 57.119246, 21.744490, 54.315625,107.724631, -8.865622,121.576522, 85.205535, 40.895145, 32.353329,  8.050635,CI.l(95%).Total.SURVEY_LC1_3A21
 172.82782, 224.84058, 282.35701, 228.86192, 149.90716, 442.87380, 214.31643, 158.74517, 660.12764, 728.07543, 515.01485, 295.17187,  65.76635,  45.20349, 304.89722, 388.40800, 182.41238, 248.84834, 581.24593, 442.05033, 383.62966,1103.93850, 773.44274, 743.38144,  45.17761,  24.65185,CI.l(95%).Total.SURVEY_LC1_3A22
 0.0000000, 4.0276274, 0.0000000, 4.0468421, 0.0000000,-4.0295336,-0.7241561, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3A2x
 18.9244531, 40.1851942,  5.1140697, 14.7500547, 22.2297549, 72.5747949, 11.8096082, 12.2747616, 69.6574961, -0.6768267, 83.0534058, 21.7712646,  4.1314405, 24.4852814, 12.1135755, -5.0040233, 31.9856964, 32.4529315,102.1682988,  3.8438485, 15.0278025, 38.5176694,  7.2346097, 38.2308937,  1.5110029,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3A30
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.970313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3A3x
 3.8609068, 0.6436236, 0.0000000, 0.0000000, 0.0000000, 3.9899976, 0.0000000, 0.0000000, 0.0000000, 0.0000000,-2.2286197, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3Axx
  47.8375394,  59.8143143,   6.9083074,  -1.8864217,  16.6981907,  20.1888913,   0.0000000,  20.1340905,   0.0000000, -29.8763519,  -0.2016010,   0.1079248,   0.0000000, 611.1624879,3426.9213190,1487.3638191,2837.2389692,5409.9613075,3602.8456967,2024.3897534,1562.6311016,2156.3885263,1118.8740104,1231.1218601,  19.2129670,   0.0000000,CI.l(95%).Total.SURVEY_LC1_3B11
  0.0000000, -2.2163327,  0.0000000,  0.0000000, -2.3907399,  0.0000000,  0.0000000,  0.0000000,  0.0000000,-29.8763519,-19.8953499, -0.1302746,  0.0000000,  3.9894897,590.6551293,  3.0465304, 91.8384741, 69.1753675, 75.6870532,157.1645830, 98.3944922,293.8034890,548.5487328,234.2399575, 60.5494949,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3B12
  19.9413924,  -2.2163327,   8.0303030, -16.0369426,  -6.3097527,   0.0000000,   0.0000000,   9.4058282,   0.0000000,   0.0000000,  -0.5195429,   0.0000000,   0.0000000, 114.6085378,1634.6034983, 570.6121775, 498.5376367, 739.0931518,1749.6828416, 324.0724085, 405.6811837, 657.5240697, 531.3660320, 333.6119157,   1.0869168,   7.9821907,CI.l(95%).Total.SURVEY_LC1_3B13
  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000, -0.26958452, -0.08486919,  0.00000000,  0.00000000,  3.98343350,-18.80273486, 14.85189000,  0.00000000,  3.19835259, 91.16793295,-12.33658532, 58.58184663, 23.13539914, 57.83972323, 60.72103398,  3.76337557,  0.00000000,CI.l(95%).Total.SURVEY_LC1_3B14
  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,-13.32308869,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  3.98343350,  2.53795250,  0.04680264, 27.04697588, 82.36517020, 76.71984668,  5.66637989, 17.26185786,  3.54997300, 49.62858060, 16.59265512,  4.87783987,  4.01401165,CI.l(95%).Total.SURVEY_LC1_3B15
  23.9308821,  17.2464239,  -0.1900240, 106.9055117, 104.5028668,   0.3850946,  55.8201366,  83.5885317,  77.9306241,  23.0597553,  55.5508600,   0.0000000,   0.0000000, 242.7859482, 536.0778801, 634.6606715,1585.7016550,1031.2072574,1658.5064951,2040.3143678,2759.6385384,2733.0203427,1024.3224231,1600.8432004,  -3.7568623,   3.9965051,CI.l(95%).Total.SURVEY_LC1_3B16
  0.000000,  4.034056,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.023818, -2.842783,  0.000000,  4.017461,  0.000000,  0.000000,  3.983434,  3.946189, 19.515600, -6.742556,  0.000000, 58.700405,156.840775, 26.713425,220.240971,209.006597,156.774607,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B18
  0.000000, -3.913419,-35.081809,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 15.957959,  3.161472, 16.687989, -5.401869,  0.000000,  9.948666, 87.463948, 22.822323, 30.183457, 14.032272, 29.468888,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B19
  0.000000,  0.000000,  0.000000,-11.515251, -8.895280,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 11.956357, 54.862690, -8.074739, 39.369157,861.775588, 33.108591, -4.273050, 18.105946,  5.181307,-11.810388, 16.746812,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B21
   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000, 173.8503945,  54.8507859,   2.5665676, 166.9596330,1372.6927856, 411.1091523,   4.0284885,  -0.8189195, -12.7380279,   0.0000000,   0.0000000,   0.7277596,   0.0000000,CI.l(95%).Total.SURVEY_LC1_3B22
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  4.0096445,  0.0000000,  0.0000000,  0.0000000,  1.6182295,  0.0000000,  0.0000000,  0.0000000,  0.0000000, 15.9397902,-18.8798741, -0.3161539,  0.0000000, 24.6826167, 47.4032108,-12.3178339, 26.1155442, -6.0275567,  4.0333949, -4.7239091, -2.5856137,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3B23
   0.0000000,  25.0031587,  -5.7458108,  -0.2677395,   0.0000000, -13.3230887,   0.0000000,   0.0000000,   2.9056771,  27.8020138,   8.2887354,   0.0000000,   0.0000000,  90.6205763, 440.6757931, 285.8392624,  -1.4560028,  17.6842157, 455.9543462, 402.8355975,   9.4127366,1549.1393851,1190.2638913, 155.4110745,  15.3232426,   0.0000000,CI.l(95%).Total.SURVEY_LC1_3B31
  23.9369383,  34.1004939,  -0.3161539,   8.2551812,  -6.3097527,  -6.4353956,   0.0000000,   9.7350264,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000, 595.0762439,1728.2486288, 768.7800170, 849.6673658, 944.5892542,1285.6785260, 738.2773256, 405.5115586,1022.7996926,  60.9463065, 275.4189925,   3.6575569,   0.0000000,CI.l(95%).Total.SURVEY_LC1_3B32
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  7.978979, -7.906043, 93.777937,  0.000000,  0.000000, 64.325212, -6.279192,  0.000000,128.306101,322.538718, 90.108143, -2.570600,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B33
  3.989490, -4.862267,  0.000000,-11.515251, -2.393762,-13.302893,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,174.961827,-18.879874,  7.712858,405.919223,438.174319,350.271347,  4.565492,  0.000000, 13.758971,-11.680206,  8.327001,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B35
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-8.766831, 0.000000, 4.008702, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B36
  0.000000,  4.055083,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.983434,  0.000000,-35.081809,  0.000000,  2.176026, -3.943519,  0.000000, -8.777298, -2.810910,  0.000000, -3.509913, -2.554420,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B37
  0.0000000,-18.8027349,  0.0000000,  0.0000000, -6.3097527,-13.3230887,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, 11.9684692, -0.4888701, 14.5990529, 41.7545158,160.8779926, 90.9628847, 26.1922068, 42.8513756, 62.1375881,122.4378866, -5.9949690,  0.1083615,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3B41
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,-0.6398906, 0.9942273, 0.0000000, 8.1232363, 0.0000000,-4.4904417, 0.0000000, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3B42
  0.000000,  0.000000,  4.029850,  0.000000,  0.000000,  0.000000,  0.000000, -8.777298,  0.000000,-20.213976,  0.000000,  0.000000,  0.000000, 28.054875,  3.273897,  4.029850, 12.028494,120.268463, 18.531301,  9.223169,114.361363,-14.408990, 16.992405, 43.327832, 31.589240,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B43
  0.000000,  4.169983,-11.121740,  0.000000,  0.000000,  0.000000,  4.164509,  0.000000,  0.000000,  4.050893,  0.000000,  0.000000,  0.000000,  3.989490,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  6.196143,  0.000000,  0.000000,  0.000000, -5.215881, -7.988753,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B44
0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6140706,0.0000000,0.0000000,3.4856453,0.0000000,0.0000000,0.0000000,0.0000000,2.7150563,0.0000000,0.0000000,CI.l(95%).Total.SURVEY_LC1_3B45
  3.98948972, -3.92947398,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  6.84218370,  0.08695766, 85.69316449, 20.94244752, 11.85496342,130.88177487,  1.16973099, 17.62206259, 95.25404607, -2.26730497, 74.52697208, -2.51403837,  0.00000000,CI.l(95%).Total.SURVEY_LC1_3B51
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 30.36892,204.09835,325.19102, 32.55450, 57.36489,450.15112, 69.09450, 49.40662,371.53238,540.88881,276.62090, 48.72165,  7.99301,CI.l(95%).Total.SURVEY_LC1_3B52
 3.983434, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.951903,37.077142, 7.538051,42.594294,17.393998,51.403060, 0.000000,-6.052549,17.367746,34.732109,36.222759,29.632468, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B53
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, 11.9624130, -0.3547575, -0.3175429,-11.5152509,  0.0000000,  5.7861190, -4.8083454, -4.8382728,  0.0000000,-10.4822131,  2.0248845, -2.5706004,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3B54
   0.0000000,  15.1626846,  -9.0077817,  19.1636141,   0.0000000,   8.0000161, 151.4145361,  11.0902463,  94.1617906,  13.4601282,  80.9920978,  -0.1322251,   0.0000000, 208.1828981, 284.1110407, 472.9147133, 331.0272094, 159.8766651, 364.7548693,1227.0032464, 772.2827787,1183.4014744,1550.4540394,1105.7593771, 101.1777991,  11.9611893,CI.l(95%).Total.SURVEY_LC1_3B55
  0.000000,  6.887785,  0.000000, 13.255412, 17.769115, 24.654909,  2.928753,  4.084856, 13.330170, 11.357856,  2.446118,  1.414438,  0.000000,  3.866963, 10.794403, 11.117402,192.462777, 20.511167, 48.674392,  3.354154, 46.897675, 58.358171, 19.887754, 16.325501,-46.587791,  4.148824,CI.l(95%).Total.SURVEY_LC1_3B71
  0.000000,  0.000000,  4.029850,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.007037,  0.000000, 10.933985,  0.000000,  0.000000,  4.913371, -2.238322,  0.000000,-22.775271,-25.177290,  8.065791,-71.845919,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B72
  0.0000000,  7.9592792,  4.1656003,  0.0000000,  0.0000000,  5.4856547,  0.0000000,  0.0000000,  0.0000000, -5.3901594, 13.6533542,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  8.0070270,  0.0000000, 16.0279055, 19.8708039,  7.8695482, -0.7839101,  7.3460211, -2.4667861, 25.4390785,-69.3665102,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3B73
