FI1.No,FI2.No,FI1.Yes,FI2.Yes,variable
No,No,Yes,Yes,flag_two
32951.166812,   52.096579, 1013.701025,    4.882199,CI.u(95%).Total.SURVEY_LC1_3G11
0.000000,0.000000,4.086674,0.000000,CI.u(95%).Total.SURVEY_LC1_3G12
1586.9986,   0.0000, 277.9363,   0.0000,CI.u(95%).Total.SURVEY_LC1_3G21
13.436751, 6.079276, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3G22
23.3531, 0.0000, 0.0000, 0.0000,CI.u(95%).Total.SURVEY_LC1_3G30
5422.54475,  10.13348, 349.06658,   0.00000,CI.u(95%).Total.SURVEY_LC1_3H11
12607.086,    0.000, 1196.651,    0.000,CI.u(95%).Total.SURVEY_LC1_3H12
60.665263, 9.394395, 4.235135, 5.001830,CI.u(95%).Total.SURVEY_LC1_3H21
13.88837, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_3Hxx
 6317.58954,   50.17211,18343.41425,  161.69193,CI.u(95%).Total.SURVEY_LU1_3U111
 69.27864,  0.00000,987.38306,  5.00183,CI.u(95%).Total.SURVEY_LU1_3U112
81.01657, 0.00000,55.66730, 0.00000,CI.u(95%).Total.SURVEY_LU1_3U113
 58259.0062,   381.8005,165117.5523,   592.3652,CI.u(95%).Total.SURVEY_LU1_3U120
744.918952,  0.000000,  7.997413,  0.000000,CI.u(95%).Total.SURVEY_LU1_3U130
1574.4036,   0.0000, 609.8481,   0.0000,CI.u(95%).Total.SURVEY_LU1_3U140
  4.248602,  0.000000,541.600010,  0.000000,CI.u(95%).Total.SURVEY_LU1_3U150
133.9789,  0.0000,  0.0000,  0.0000,CI.u(95%).Total.SURVEY_LU1_3U210
38.368984, 0.000000, 4.353778, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U223
4.062944,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LU1_3U224
82.50847, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LU1_3U225
 8.377103, 0.000000,32.691814, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U226
38.028570, 0.000000, 4.235135, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U227
4.314158,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LU1_3U228
 73.02426,  0.00000,145.73702,  0.00000,CI.u(95%).Total.SURVEY_LU1_3U311
1768.608247,   5.371689,4482.039872,  15.018809,CI.u(95%).Total.SURVEY_LU1_3U312
327.12094,  0.00000, 38.66367,  0.00000,CI.u(95%).Total.SURVEY_LU1_3U313
68.0486, 0.0000, 0.0000, 0.0000,CI.u(95%).Total.SURVEY_LU1_3U314
4.596329,0.000000,4.072978,0.000000,CI.u(95%).Total.SURVEY_LU1_3U316
215.55281,  0.00000, 64.66102,  0.00000,CI.u(95%).Total.SURVEY_LU1_3U317
302.6113,  0.0000,706.4942,  0.0000,CI.u(95%).Total.SURVEY_LU1_3U319
3.985451,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LU1_3U321
65.76767, 0.00000,15.69687, 0.00000,CI.u(95%).Total.SURVEY_LU1_3U322
495.48937,  0.00000, 76.17832, 14.90859,CI.u(95%).Total.SURVEY_LU1_3U330
 96.87226,  0.00000,112.14878,  0.00000,CI.u(95%).Total.SURVEY_LU1_3U341
874.85402,  0.00000, 88.27914,  0.00000,CI.u(95%).Total.SURVEY_LU1_3U350
27292.73703,   33.28455, 1862.99889,   23.46336,CI.u(95%).Total.SURVEY_LU1_3U361
240.7959,  0.0000,231.3077,  0.0000,CI.u(95%).Total.SURVEY_LU1_3U362
2413.85853,  29.66776,2693.82877,  52.96800,CI.u(95%).Total.SURVEY_LU1_3U370
0.0000,0.0000,4.1396,0.0000,CI.u(95%).Total.SURVEY_LU1_3U411
 3.881605, 0.000000,79.603237, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U413
 7.866034, 0.000000,97.654471, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U414
379.6393,  0.0000,894.6617,  0.0000,CI.u(95%).Total.SURVEY_LU1_3U415
52221.4943,  183.7566, 7438.9944,  143.4375,CI.u(95%).Total.SURVEY_LU1_3U420
142278.4570,   641.0611,191749.6990,   896.0518,CI.u(95%).Total.settlement0
6029.40206,  35.03945,7856.36497,  82.89539,CI.u(95%).Total.settlement1
80432.4118,  214.2126,31371.4087,  264.3806,CI.u(95%).Total.fao_class_name0
 65754.1301,   429.1835,164498.3962,   676.7991,CI.u(95%).Total.fao_class_name1
3397.34966,  21.70412,5145.46950,  14.42223,CI.u(95%).Total.fao_class_name2
 805.29089,  18.95299,1412.64265,  23.58299,CI.u(95%).Total.fao_class_name3
118721.3856,   613.1483,194862.0589,   902.5159,CI.u(95%).Total.lue0
30186.49000,   62.95231, 4467.64159,   76.43135,CI.u(95%).Total.lue1
143779.8980,   670.7289,193954.2777,   921.7167,CI.u(95%).Total.lud0
4390.612127,   5.371689,5553.967765,  29.927394,CI.u(95%).Total.lud1
0.01693232,0.01814716,0.01229429,0.01293134,CV.Total.area
0.0534440,0.0000000,0.1102216,0.0000000,CV.Total.SURVEY_LC1_1A
0.10617023,0.57735027,0.03356267,0.04749253,CV.Total.SURVEY_LC1_1B
0.03683442,0.02355713,0.01580405,0.01930524,CV.Total.SURVEY_LC1_1C
0.05071436,0.00000000,0.18381039,0.00000000,CV.Total.SURVEY_LC1_1D
0.06837542,0.00000000,0.06555630,0.14870322,CV.Total.SURVEY_LC1_1E
0.08645291,0.07744332,0.18581011,0.00000000,CV.Total.SURVEY_LC1_1F
0.007707747,0.000000000,0.153434385,0.000000000,CV.Total.SURVEY_LC1_1G
0.02737067,0.00000000,0.13448600,0.00000000,CV.Total.SURVEY_LC1_1H
0.03718097,0.02956074,0.01376166,0.02102189,CV.Total.SURVEY_LU1_1U1
0.2202596,NA,0.3602580,NA,CV.Total.SURVEY_LU1_1U2
0.01902284,0.00000000,0.07682837,0.14017646,CV.Total.SURVEY_LU1_1U3
0.02636398,0.00000000,0.10878296,0.08085589,CV.Total.SURVEY_LU1_1U4
0.1537524,NA,0.3174606,NA,CV.Total.SURVEY_LC1_2A1
0.07190386,0.00000000,0.12551139,0.00000000,CV.Total.SURVEY_LC1_2A2
0.3407841,NA,0.3152518,NA,CV.Total.SURVEY_LC1_2A3
0.47914713,NA,0.05925929,0.00000000,CV.Total.SURVEY_LC1_2B1
NA,NA,0.4217832,0.1825742,CV.Total.SURVEY_LC1_2B2
NA,NA,0.2541541,NA,CV.Total.SURVEY_LC1_2B3
0.000000,NA,0.316591,NA,CV.Total.SURVEY_LC1_2B4
0.36110346,NA,0.06823121,0.09937768,CV.Total.SURVEY_LC1_2B5
  0,NA,  0,  0,CV.Total.SURVEY_LC1_2B7
NA,NA,0.8635683,NA,CV.Total.SURVEY_LC1_2B8
0.1162863,0.5773503,NA,NA,CV.Total.SURVEY_LC1_2Bx
0.12800318,0.00000000,0.09791405,0.16202746,CV.Total.SURVEY_LC1_2C1
0.04892919,0.05479866,0.03491359,0.03360592,CV.Total.SURVEY_LC1_2C2
0.08286884,0.00000000,0.03960372,0.04714715,CV.Total.SURVEY_LC1_2C3
0.6982122,NA,NA,NA,CV.Total.SURVEY_LC1_2Cx
0.1523235,0.0000000,0.2270083,0.0000000,CV.Total.SURVEY_LC1_2D1
0.04550036,0.00000000,0.31116337,0.00000000,CV.Total.SURVEY_LC1_2D2
  0,NA,NA,NA,CV.Total.SURVEY_LC1_2Dx
0.1734817,0.0000000,0.2224394,0.0000000,CV.Total.SURVEY_LC1_2E1
0.05361970,0.00000000,0.05371438,0.18311002,CV.Total.SURVEY_LC1_2E2
0.1947767,0.0000000,0.1736015,0.0000000,CV.Total.SURVEY_LC1_2E3
0.03676883,0.00000000,0.00000000,NA,CV.Total.SURVEY_LC1_2F1
0.2321626,NA,0.3212326,NA,CV.Total.SURVEY_LC1_2F2
0.09761435,NA,0.76065349,0.00000000,CV.Total.SURVEY_LC1_2F3
0.1570550,0.3403678,0.1984566,NA,CV.Total.SURVEY_LC1_2F4
0.2760098,NA,NA,NA,CV.Total.SURVEY_LC1_2Fx
0.009817767,0.000000000,0.174936756,0.000000000,CV.Total.SURVEY_LC1_2G1
0.1760387,0.0000000,0.3412676,NA,CV.Total.SURVEY_LC1_2G2
0.4401359,NA,NA,NA,CV.Total.SURVEY_LC1_2G3
0.02746192,0.00000000,0.13497380,NA,CV.Total.SURVEY_LC1_2H1
0.1220484,0.0000000,0.0000000,0.0000000,CV.Total.SURVEY_LC1_2H2
0.6078307,NA,NA,NA,CV.Total.SURVEY_LC1_2Hx
0.05426025,0.13379608,0.02023036,0.03377501,CV.Total.SURVEY_LU1_2U11
0.04194258,0.02932345,0.01528653,0.02516142,CV.Total.SURVEY_LU1_2U12
0.3634591,NA,0.0000000,NA,CV.Total.SURVEY_LU1_2U13
0.06121052,NA,0.64033213,NA,CV.Total.SURVEY_LU1_2U14
0.0000000,NA,0.9660373,NA,CV.Total.SURVEY_LU1_2U15
0.5103796,NA,NA,NA,CV.Total.SURVEY_LU1_2U21
0.188074,NA,0.360258,NA,CV.Total.SURVEY_LU1_2U22
0.07664922,0.00000000,0.10858482,0.00000000,CV.Total.SURVEY_LU1_2U31
0.52270291,NA,0.09589949,NA,CV.Total.SURVEY_LU1_2U32
0.8309298,NA,0.4505580,0.0000000,CV.Total.SURVEY_LU1_2U33
0.1478629,NA,0.7632631,NA,CV.Total.SURVEY_LU1_2U34
0.3630364,NA,0.4971006,NA,CV.Total.SURVEY_LU1_2U35
0.01969037,0.00000000,0.20641387,0.00000000,CV.Total.SURVEY_LU1_2U36
0.08138986,0.00000000,0.13300616,0.38927504,CV.Total.SURVEY_LU1_2U37
0.3206510,NA,0.3043154,NA,CV.Total.SURVEY_LU1_2U41
0.02648366,0.00000000,0.11598610,0.08085589,CV.Total.SURVEY_LU1_2U42
0.1788756,NA,0.3174606,NA,CV.Total.SURVEY_LC1_3A11
0.3731599,NA,NA,NA,CV.Total.SURVEY_LC1_3A12
  0,NA,NA,NA,CV.Total.SURVEY_LC1_3A13
0.1483945,NA,0.3065954,0.0000000,CV.Total.SURVEY_LC1_3A21
0.1032864,0.0000000,0.1386984,0.0000000,CV.Total.SURVEY_LC1_3A22
0.3407841,NA,0.3152518,NA,CV.Total.SURVEY_LC1_3A30
0.7028797,NA,0.1425677,0.0000000,CV.Total.SURVEY_LC1_3B11
NA,NA,0.7763015,NA,CV.Total.SURVEY_LC1_3B12
0.4973046,NA,0.1046772,0.0000000,CV.Total.SURVEY_LC1_3B13
0.9609024,NA,0.3241392,NA,CV.Total.SURVEY_LC1_3B14
0.8705371,NA,0.1219271,0.0000000,CV.Total.SURVEY_LC1_3B15
0.53160953,NA,0.06321444,NA,CV.Total.SURVEY_LC1_3B18
NA,NA,0.7244321,0.2474358,CV.Total.SURVEY_LC1_3B21
NA,NA,0.5339628,NA,CV.Total.SURVEY_LC1_3B22
NA,NA,0.7931889,0.3464102,CV.Total.SURVEY_LC1_3B23
NA,NA,0.7572178,NA,CV.Total.SURVEY_LC1_3B31
NA,NA,0.2755706,NA,CV.Total.SURVEY_LC1_3B32
NA,NA,0.4488536,NA,CV.Total.SURVEY_LC1_3B35
NA,NA,0.6910421,NA,CV.Total.SURVEY_LC1_3B37
0.0000000,NA,0.3995082,NA,CV.Total.SURVEY_LC1_3B41
NA,NA,0.5627606,NA,CV.Total.SURVEY_LC1_3B43
NA,NA,0.9488708,NA,CV.Total.SURVEY_LC1_3B45
NA,NA,0.2638202,NA,CV.Total.SURVEY_LC1_3B51
NA,NA,0.8219114,NA,CV.Total.SURVEY_LC1_3B52
NA,NA,0.2475256,0.5773503,CV.Total.SURVEY_LC1_3B53
NA,NA,0.3753382,NA,CV.Total.SURVEY_LC1_3B54
0.36110346,NA,0.07766225,0.09202017,CV.Total.SURVEY_LC1_3B55
  0,NA,  0,  0,CV.Total.SURVEY_LC1_3B71
  0,NA,NA,NA,CV.Total.SURVEY_LC1_3B73
  0,NA,  0,NA,CV.Total.SURVEY_LC1_3B75
NA,NA,0.9488708,NA,CV.Total.SURVEY_LC1_3B83
NA,NA,  0,NA,CV.Total.SURVEY_LC1_3B84
0.1176554,0.5773503,NA,NA,CV.Total.SURVEY_LC1_3Bx1
  0,NA,NA,NA,CV.Total.SURVEY_LC1_3Bx2
0.4644831,NA,NA,NA,CV.Total.SURVEY_LC1_3Bxx
0.12800318,0.00000000,0.09791405,0.16202746,CV.Total.SURVEY_LC1_3C10
0.17605744,0.00000000,0.07807965,0.21247617,CV.Total.SURVEY_LC1_3C21
0.07752396,0.08204227,0.05335187,0.03732921,CV.Total.SURVEY_LC1_3C22
0.1554957,0.0000000,0.1092327,0.0000000,CV.Total.SURVEY_LC1_3C23
0.09179253,0.00000000,NA,NA,CV.Total.SURVEY_LC1_3C2x
0.1988712,0.0000000,0.0756801,0.0000000,CV.Total.SURVEY_LC1_3C31
0.13824125,0.00000000,0.07265779,0.07647092,CV.Total.SURVEY_LC1_3C32
0.16739054,0.00000000,0.08816543,0.00000000,CV.Total.SURVEY_LC1_3C33
0.2001786,0.0000000,NA,NA,CV.Total.SURVEY_LC1_3C3x
0.6982122,NA,NA,NA,CV.Total.SURVEY_LC1_3Cxx
0.1444263,0.0000000,0.2270083,0.0000000,CV.Total.SURVEY_LC1_3D10
0.9916075,NA,NA,NA,CV.Total.SURVEY_LC1_3D1x
0.04550036,0.00000000,0.31116337,0.00000000,CV.Total.SURVEY_LC1_3D20
  0,NA,NA,NA,CV.Total.SURVEY_LC1_3Dxx
0.1734817,0.0000000,0.2224394,0.0000000,CV.Total.SURVEY_LC1_3E10
0.05361970,0.00000000,0.05371438,0.18311002,CV.Total.SURVEY_LC1_3E20
0.1947767,0.0000000,0.1736015,0.0000000,CV.Total.SURVEY_LC1_3E30
0.03676883,0.00000000,0.00000000,NA,CV.Total.SURVEY_LC1_3F10
0.2321626,NA,0.3212326,NA,CV.Total.SURVEY_LC1_3F20
0.09761435,NA,0.76065349,0.00000000,CV.Total.SURVEY_LC1_3F30
0.1570550,0.3403678,0.1984566,NA,CV.Total.SURVEY_LC1_3F40
0.2760098,NA,NA,NA,CV.Total.SURVEY_LC1_3Fxx
0.009817767,0.000000000,0.175885121,0.000000000,CV.Total.SURVEY_LC1_3G11
NA,NA,  0,NA,CV.Total.SURVEY_LC1_3G12
0.1769434,NA,0.3412676,NA,CV.Total.SURVEY_LC1_3G21
0.5890151,0.0000000,NA,NA,CV.Total.SURVEY_LC1_3G22
0.4401359,NA,NA,NA,CV.Total.SURVEY_LC1_3G30
0.06384705,0.00000000,0.15026830,NA,CV.Total.SURVEY_LC1_3H11
0.03969851,NA,0.16969218,NA,CV.Total.SURVEY_LC1_3H12
0.1220484,0.0000000,0.0000000,0.0000000,CV.Total.SURVEY_LC1_3H21
0.6078307,NA,NA,NA,CV.Total.SURVEY_LC1_3Hxx
0.05522787,0.13379608,0.01887106,0.03489126,CV.Total.SURVEY_LU1_3U111
0.2121808,NA,0.2882322,0.0000000,CV.Total.SURVEY_LU1_3U112
0.19375266,NA,0.05908435,NA,CV.Total.SURVEY_LU1_3U113
0.04194258,0.02932345,0.01528653,0.02516142,CV.Total.SURVEY_LU1_3U120
0.3634591,NA,0.0000000,NA,CV.Total.SURVEY_LU1_3U130
0.06121052,NA,0.64033213,NA,CV.Total.SURVEY_LU1_3U140
0.0000000,NA,0.9660373,NA,CV.Total.SURVEY_LU1_3U150
0.5103796,NA,NA,NA,CV.Total.SURVEY_LU1_3U210
0.4427315,NA,0.0000000,NA,CV.Total.SURVEY_LU1_3U223
  0,NA,NA,NA,CV.Total.SURVEY_LU1_3U224
0.4736677,NA,NA,NA,CV.Total.SURVEY_LU1_3U225
0.0000000,NA,0.5585148,NA,CV.Total.SURVEY_LU1_3U226
  0,NA,  0,NA,CV.Total.SURVEY_LU1_3U227
  0,NA,NA,NA,CV.Total.SURVEY_LU1_3U228
0.2813311,NA,0.3087878,NA,CV.Total.SURVEY_LU1_3U311
0.0883961,0.0000000,0.1241286,0.0000000,CV.Total.SURVEY_LU1_3U312
0.4406240,NA,0.1377361,NA,CV.Total.SURVEY_LU1_3U313
0.1961721,NA,NA,NA,CV.Total.SURVEY_LU1_3U314
  0,NA,  0,NA,CV.Total.SURVEY_LU1_3U316
0.3801607,NA,0.5691191,NA,CV.Total.SURVEY_LU1_3U317
0.2845609,NA,0.2400123,NA,CV.Total.SURVEY_LU1_3U319
  0,NA,NA,NA,CV.Total.SURVEY_LU1_3U321
0.59107336,NA,0.09589949,NA,CV.Total.SURVEY_LU1_3U322
0.8309298,NA,0.4505580,0.0000000,CV.Total.SURVEY_LU1_3U330
0.1478629,NA,0.7632631,NA,CV.Total.SURVEY_LU1_3U341
0.3630364,NA,0.4971006,NA,CV.Total.SURVEY_LU1_3U350
0.01985879,0.00000000,0.22693550,0.00000000,CV.Total.SURVEY_LU1_3U361
0.4313376,NA,0.3086474,NA,CV.Total.SURVEY_LU1_3U362
0.08138986,0.00000000,0.13300616,0.38927504,CV.Total.SURVEY_LU1_3U370
NA,NA,  0,NA,CV.Total.SURVEY_LU1_3U411
0.0000000,NA,0.3741574,NA,CV.Total.SURVEY_LU1_3U413
0.0000000,NA,0.1323928,NA,CV.Total.SURVEY_LU1_3U414
0.3371295,NA,0.3778643,NA,CV.Total.SURVEY_LU1_3U415
0.02648366,0.00000000,0.11598610,0.08085589,CV.Total.SURVEY_LU1_3U420
0.01756753,0.01917634,0.01287751,0.01639878,CV.Total.settlement0
0.05868389,0.00000000,0.07902279,0.19501868,CV.Total.settlement1
0.01173058,0.02609662,0.02815707,0.05364105,CV.Total.fao_class_name0
0.03807600,0.02592159,0.01561577,0.02031239,CV.Total.fao_class_name1
0.1764460,0.0000000,0.2109446,0.0000000,CV.Total.fao_class_name2
0.1598554,0.0000000,0.3400659,0.0000000,CV.Total.fao_class_name3
0.02168453,0.02008368,0.01258326,0.01627758,CV.Total.lue0
0.0196186,0.0000000,0.1125828,0.2185778,CV.Total.lue1
0.01741337,0.01829771,0.01270393,0.01336220,CV.Total.lud0
0.06192884,0.00000000,0.10720082,0.00000000,CV.Total.lud1
