FR10.No,FRB0.No,FRC1.No,FRC2.No,FRD1.No,FRD2.No,FRE1.No,FRE2.No,FRF1.No,FRF2.No,FRF3.No,FRG0.No,FRH0.No,FRI1.No,FRI2.No,FRI3.No,FRJ1.No,FRJ2.No,FRK1.No,FRK2.No,FRL0.No,FRM0.No,FR10.Yes,FRB0.Yes,FRC1.Yes,FRC2.Yes,FRD1.Yes,FRD2.Yes,FRE1.Yes,FRE2.Yes,FRF1.Yes,FRF2.Yes,FRF3.Yes,FRG0.Yes,FRH0.Yes,FRI1.Yes,FRI2.Yes,FRI3.Yes,FRJ1.Yes,FRJ2.Yes,FRK1.Yes,FRK2.Yes,FRL0.Yes,FRM0.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-8.766831, 0.000000, 0.000000, 4.008702, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B36
  0.000000,  4.055083,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.983434,  0.000000,-35.081809,  0.000000,  0.000000,  0.000000, -4.500914, -6.300214,  0.000000,  0.000000, -3.943519,  0.000000, -8.777298,  0.000000,  0.000000, -2.810910,  0.000000,  0.000000,  0.000000, -3.509913, -2.554420,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B37
  0.0000000,-18.8027349,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, -6.3097527,  0.0000000,-13.3230887,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, 11.9684692, -0.4888701,  4.0069743, 10.5920786, 19.9202989, -1.9399796,  0.1720687,135.2366747,  0.0000000, 90.9628847,  0.0000000, 26.1922068, 42.8513756,-21.6346083,  4.0087018, 48.1174128, -9.9039797, 83.9203396,  0.0000000, -5.9949690,  0.1083615,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3B41
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,-0.6398906, 0.0000000, 0.9942273, 0.0000000, 0.0000000, 0.0000000, 8.1232363, 0.0000000, 0.0000000, 0.0000000,-4.4904417, 0.0000000, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3B42
  0.000000,  0.000000,  0.000000,  4.029850,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -8.777298,  0.000000,  0.000000,  0.000000,-20.213976,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 28.054875,  3.273897,  0.000000,  4.029850,  8.027840,  4.000654,101.843745, -2.393762, 14.495096,  4.036204,  0.000000,  9.223169,114.361363,-22.910991,  0.000000,  5.629158, 12.995683,  3.996723, 15.984799, 12.605769, 31.589240,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B43
  0.000000,  4.169983,-11.121740,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.164509,  0.000000,  0.000000,  0.000000,  0.000000,  4.050893,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.989490,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  6.196143,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -5.215881, -7.988753,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B44
0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6140706,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.4856453,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,2.7150563,0.0000000,0.0000000,0.0000000,CI.l(95%).Total.SURVEY_LC1_3B45
 3.98948972,-3.92947398, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 6.84218370, 0.08695766,19.13074436,49.41563015, 9.18177587,-6.61626952, 0.80490523, 7.20091218,-0.51950183,55.77036378,30.80101201, 1.16973099,17.62206259,-4.81582747,74.89089146, 3.78078121, 0.00000000,-2.26730497,42.47333192,15.87090321,-2.51403837, 0.00000000,CI.l(95%).Total.SURVEY_LC1_3B51
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 30.368922,204.098350,252.024576, 56.962283, 19.326878, -7.609244, -4.504308, 40.526633, 22.726212,303.773571,  5.921899, 69.094499, 49.406620, 61.206514, 15.991178,230.869068, 51.110466,414.972905,100.636973,139.255259, 48.721652,  7.993010,CI.l(95%).Total.SURVEY_LC1_3B52
 3.9834335, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,15.9519027,37.0771419, 4.0233286, 3.5147224, 4.0200219,38.5742726,-0.4716576, 1.6292007,26.4442527,-2.8023222,-0.6837980, 0.0000000,-6.0525494,-9.9356834,15.9627493, 0.5633687, 4.8731695, 2.3370356,10.9538054,18.0511540,29.6324682, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3B53
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, 11.9624130, -0.3547575,  0.0000000, -0.3175429,  0.0000000,-11.5152509,  0.0000000,  0.0000000, -0.5023531,  0.0000000,  0.5216673, -4.8083454, -4.8382728,  0.0000000,  0.0000000,  0.0000000,-10.4822131,  0.0000000, -2.1321116, -3.5410089, -2.5706004,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3B54
   0.0000000,  15.1626846, -18.8893972,   3.4928739,   4.1665442,  -3.5376748,   0.0000000,   0.0000000,   0.0000000,   4.0301126,   3.9699035, 151.4145361,  11.0902463,   9.5679742,  23.9692943,  52.3755446,  -5.1543769,  10.2283171,  38.2330783,  27.6953955,  -0.1322251,   0.0000000, 208.1828981, 284.1110407, 174.7656398, 259.9945961, 226.1062595,  53.7168702,  18.8429115, 106.7249161,   7.4431300, 121.1440326, 176.3087801,1227.0032464, 772.2827787, 163.2947997, 477.3418679, 461.2011838, 249.7270453,1196.3576771, 638.9515532, 406.0928030, 101.1777991,  11.9611893,CI.l(95%).Total.SURVEY_LC1_3B55
  0.000000,  6.887785,  0.000000,  0.000000, 13.255412,  0.000000, 16.227036,  1.542079,  0.000000, 11.991647, 12.663262,  2.928753,  4.084856,  0.000000,  7.820291,  5.509879, -0.771989, 12.129845,  0.000000,  2.446118,  1.414438,  0.000000,  3.866963, 10.794403, -0.785273, 11.902675,139.978886, 38.678982, 12.842990,  5.664772, 15.167847, 11.953584, 16.297083,  3.354154, 46.897675,  4.398230, 38.218608,  6.780373,-18.477971,  9.019319, 12.072368,  4.253133,-46.587791,  4.148824,CI.l(95%).Total.SURVEY_LC1_3B71
  0.000000,  0.000000,  0.000000,  4.029850,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.007037,  0.000000,  6.977707,  3.956278,  0.000000,  0.000000,  0.000000,  0.000000,  7.977373,  0.000000, -3.064002, -2.238322,  0.000000,-22.775271,  0.000000,  0.000000,-25.177290,  0.000000,  8.065791,  0.000000,-71.845919,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B72
  0.0000000,  7.9592792,  0.0000000,  4.1656003,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  5.4856547,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, -5.3901594,  4.0022241,  9.6511300,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  4.0233286,  3.9836983,  0.0000000,  0.0000000,  7.9126532,  8.1152523,  7.9149991,  0.0000000, 11.9558049,  7.8695482, -0.7839101,  2.9449702,  3.9802734, -5.1288795,-17.2353366, -6.9893893,  6.9396484, 17.3464337,-69.3665102,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3B73
  0.0000000,  0.0000000,  5.4132440,  0.0000000,-10.0688782,  4.0407530,  0.0000000,  0.0000000,  5.5073527,  0.0000000,  0.0000000,  3.9486743,  0.0000000, 13.4266905,  3.9802734,  1.7855096,  0.0000000,  4.0591878,  0.0000000,  7.8337738,  3.9548529,  4.1059380,  0.0000000,  3.9878447,  0.0000000,  3.9836983,  0.0000000,  3.9945647,  0.0000000,  0.0000000,  5.5644762,  0.0000000,  8.1214844,  3.8874859, -0.7839101, 31.6819278, 22.1201019,  7.9996708,-20.4354490, 26.2257872,  8.1331570, 30.8650135, -1.9299151,  3.9742213,CI.l(95%).Total.SURVEY_LC1_3B74
  4.1361049,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  5.6396127,  0.0000000,  0.0000000, -2.5806791,  0.0000000,  0.0000000,  4.6913448,  0.0000000,  7.6928306,  0.0000000,  0.0000000,  0.0000000,  5.1818367, 23.5568993,  0.0000000, 64.4055601,  7.8428093,  0.0000000, 24.2597589,  3.9802734,  0.4373632, 41.2188188,  7.5856185,  1.2917608, -0.8918057,-10.5026155,  4.0140116,CI.l(95%).Total.SURVEY_LC1_3B75
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.099852, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-3.634394,CI.l(95%).Total.SURVEY_LC1_3B76
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.3181208,  0.0000000,  0.0000000, -1.4219985, 34.4775501, 12.2524550,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,-14.8374907,  0.0000000,  0.0000000,-20.5146864, 28.0479692,  6.7697516,CI.l(95%).Total.SURVEY_LC1_3B81
   0.000000,   6.443733,  -5.743028,   0.000000,   0.000000,   0.000000,   0.000000,   8.226642,  -4.632628,   8.142541,   0.000000,  -1.353075,   0.000000,   6.916775,   0.000000,  27.769590, 260.769541,  -4.361843,   0.000000,   2.479833,  16.069716,   4.099852,   0.000000, 134.407795, 248.382143,  28.635271,   0.000000,   0.000000,   0.000000,  16.361109, 107.091949, 189.335202,   4.102329, 162.120386,   0.000000, 765.564233,   4.128757, 700.272459,1717.432852, 172.033486,   8.288956, 318.677902, 364.792795,  44.037936,CI.l(95%).Total.SURVEY_LC1_3B82
 0.0000000, 8.3102533, 4.0409197, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,-4.3989412, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 3.8669630, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 3.9842518, 0.0000000, 0.0000000,-0.5023531, 0.0000000,-3.0102023,-5.9533197, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 3.9289144,-4.7387772, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3B83
  0.0000000,  0.0000000,-35.2358217,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  4.0603372,  0.0000000,  0.0000000,  0.0000000,-14.8458181,  0.6237031,  0.0000000,  0.0000000,  4.0468421,  0.0000000,  0.0000000,  0.0000000, -1.2067075,  0.0000000,  0.0000000,  4.0177361,  0.0000000,  0.0000000, -9.6656089, -1.0152627,-30.1285351,  0.0000000,  3.1465133, 51.3931730,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3B84
 311.36901,3141.82612,1171.55843, 282.22760, 981.66716, 429.29509, 728.64156,2012.58987, 404.08366,1541.47858,1243.42999,2104.64469,1505.09981, 999.92821, 577.53027,2426.68024, 236.39781,1133.68473, 340.81347, 414.38389, 388.96313,  19.94514,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,CI.l(95%).Total.SURVEY_LC1_3Bx1
  0.000000, 18.560617,  5.621539,  0.000000,  7.198052, 19.463077,  3.639827, -6.309753,  0.000000,  3.989998,  0.000000, 12.931783,  3.816829,102.909543,  3.920173, 12.477952, -1.014174, 50.568213,  0.000000, 13.036335,118.252040, 15.405899,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_3Bx2
382.912283, -4.883635,  0.000000,  0.000000, -6.879539,-11.515251, -4.500914, -6.309753,  0.000000,  7.493669,  4.014760,  0.000000,  0.000000,-21.601495,  4.026272,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_3Bxx
2171.1387,3494.3136,4165.8748,2808.7291,1127.6232, 456.7062, 713.8777,2935.9550, 508.0230,4641.9695, 986.8235,1907.7474,2274.4695,6883.1045,2343.5372,1684.1578,6795.7606,9879.9006,3232.3692,6208.3928,3940.1185,2512.3166, 491.2198,2873.5451,2344.5644,1932.3061, 673.1557, 956.3443, 268.9601, 639.3547, 395.7017,1489.5467,4337.3906,1036.0876,1460.0260,2429.2529,1944.0013,1013.3310, 815.8380,2636.9205,1630.0259,2009.5492, 460.7314, 173.2680,CI.l(95%).Total.SURVEY_LC1_3C10
   0.000000,  26.347861,   4.060361,   3.956278,   3.991417,  -1.621370,   4.040489,   0.000000,-221.557345,   0.000000,   0.000000,   6.303649,   1.716449,   0.000000,   5.590861,   4.016825,   0.000000,   0.000000,   0.000000,   3.892234,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,CI.l(95%).Total.SURVEY_LC1_3C1x
   4.2618409, -23.0888630,-198.6353318, 192.5938278, -87.6374400,   0.0000000,   0.0000000,  28.0778480,   0.0000000,  93.0977584,-265.2517000,   0.0000000,  24.2996497,  12.3829221, 244.9388930,   4.2727752, 246.9561219,  88.1360360, 217.2759423, 270.5098025, 234.2448901,   0.0000000,   0.0000000,   0.0000000,   8.5272085, 230.4075892,   8.1771090,   4.0304401,   0.0000000,  -0.7122158,-225.7717403,  55.6219514,-262.5721072,   0.0000000,   9.0799573,   0.0000000, 132.3428442,   0.0000000, -17.9495854,   8.1430107, 384.2029020, 410.1406503,   0.0000000,   0.0000000,CI.l(95%).Total.SURVEY_LC1_3C21
  16.3791784,-335.0059605,  11.8940532,   2.1210780,   3.8580939,  -1.3914857,   0.0000000,  19.6403204,   8.3851072,  41.6559828,   4.2716670, -49.6822143,  42.7559048,4586.9773851,  33.3105408,  23.3962106, 598.8077218,  67.0840373,  64.0649392, 157.5403230,1148.7498260, 280.6254428,  12.7855226,  25.5210964,  -0.3858363,   2.1210780,   0.0000000, -96.1481073,   0.0000000,   0.0000000,   0.0000000,   8.4849428,   0.0000000,  -7.3752015,  -2.0322124, 945.9486961,  15.6189443,-198.7452258, 241.3184303, -15.4890876,  80.5233878,  24.9535665, 207.8308354,  -6.9240337,CI.l(95%).Total.SURVEY_LC1_3C22
   4.2618409, -10.1221737,   8.1587010,   5.4994891,   4.0150564, -16.5273948,   0.0000000,  -0.7149417,   0.0000000,   4.2760873,   0.0000000,   6.6424409,   4.1454425, 117.3986828,  66.6605190,   0.0000000,  -1.4408205, 126.8313749,  50.9235745,   0.0000000,  12.1027702,  -3.2654586,   0.0000000, -14.9348830,-171.7851829, 123.2884701,  -4.7043067,   0.0000000,   0.0000000,   0.0000000,   0.0000000,  12.8282618,   2.0429466,  16.9647943,  12.1869962,   4.1184799,  55.5494605,  16.1976948,  -3.3120791,   0.0000000, 160.5675874,  17.1513819, -52.5168493,   0.0000000,CI.l(95%).Total.SURVEY_LC1_3C23
  12.524328,  54.196632,-155.177947, 314.122069,   8.258335,   9.899480,   0.000000,  12.439356,  16.755491, 129.832259,   7.928206,   3.018712,   6.206456, 466.897891, 116.852866,   1.073883, 395.958688, 291.709969, 844.354566,1604.845464,1345.991115,  46.467956,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,CI.l(95%).Total.SURVEY_LC1_3C2x
 -29.8639217,   9.6843725,  17.0576940, 327.9945203,   8.2254640, -96.2956856, -68.6271107,  38.8953607,   0.8298242,  73.5504055,-256.9820280,-162.0375722, -75.9533085,  -9.7760385, 131.4058335,  17.5969143,  91.4661093, 142.7024834, 255.2685657, 431.2882591,  87.9706418,   0.0000000,   0.0000000,   1.4131796,   8.1289793, 533.0102752,  11.9256937,   0.0000000,   0.0000000,   4.0963937,   0.0000000,  40.9594900,-279.1479517,   2.3762983, -84.6383670,  -6.8303089, 137.7807524,   7.7987769,   0.0000000,  -1.9124512, 235.7026992, 380.7931141, -16.0273744,   0.0000000,CI.l(95%).Total.SURVEY_LC1_3C31
  62.263207,  56.896797,  14.088230,  24.557233,   0.000000,   0.000000,   0.000000,   6.406636,   0.000000,   9.853062,   7.952103,-133.251631,  24.480086, 472.258488,  27.161266,   8.228205, 415.690933,  61.012675, 179.611829, 116.797464,2097.928770, 315.950693,  28.891394,-332.205085,-182.313173,  41.350941,   3.835717, -96.295686,   0.000000,   2.700113,   0.000000,  36.622599,-287.096780,  14.215559, -61.751890, 219.637140,  48.698409,-176.701945,  74.233462,  28.222789, 203.282242, 224.028583, 456.353904,   2.556382,CI.l(95%).Total.SURVEY_LC1_3C32
  12.076946,-333.127919,-200.214479,  51.912427,   3.963919,  -1.547739,   8.365957, -13.242864,-195.456591,  36.780285,  11.418076,  26.361003,  36.151450, 122.293483,  92.232430,  16.828774, 156.405402,  91.328788, 210.416194,  91.296187,  67.561709,  47.991066,   4.188943,   4.169983,  28.234129, 339.146680, -76.882264,   0.000000, -27.939065,   3.316052,-219.708694,  32.964786,-229.102176,  14.253215,  34.262012,  12.183183,  87.146217,   9.503222,  32.677594,   1.540089, 165.582154, 373.630086,  22.422687,   0.000000,CI.l(95%).Total.SURVEY_LC1_3C33
  83.472267,  26.732899,  42.390252, 251.538893,  -2.369941,   0.000000,   3.979286,   2.586395,   0.000000, 129.648620,   7.819355, -32.147172, -29.386770, 111.634105,  74.548308,  -7.101468, 194.994829, 221.148047, 322.364779,1242.478336, 648.237354,  43.206401,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,CI.l(95%).Total.SURVEY_LC1_3C3x
145.025490,-10.048736, 32.529819, 28.470987,-15.812826,  7.873129,  0.000000,  6.702503,  0.000000, 44.412630,-22.164730, 13.412969,  9.128768, 37.425873, 33.266032,  8.222122,254.599549,158.550735, 90.928393, 36.978924,260.136742, 25.529639,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_3Cxx
 38.4083187, 99.9298790, 27.8783411, 20.0980124, 16.0706611, 10.5942869,  4.0469239,  9.7700524, -4.1174919, 27.9876697, 31.9639648, 19.9964922, 86.4695627,179.9332472, 36.1193162, 38.3068671,766.0810315,240.2094796,118.4574446,352.1421141,840.7502623,588.9481173, 19.7490141, 15.9157101, 16.5590661, 39.6986721, 29.8506928, 26.0820766,  0.7977413, 12.2626476,  3.9247067, 20.3254718,-24.0336417, 32.9311056, 48.5332467, 41.2391720, 33.2664613, 15.4751419,280.0509590, 92.9849843, 74.8249202, 37.1975904,109.6600752, 11.7996590,CI.l(95%).Total.SURVEY_LC1_3D10
0.000000,0.000000,0.000000,0.000000,0.000000,3.973212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.294351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3D1x
  45.442841, 142.478520,-130.961428,  33.307651,  39.183145,  32.200712, -28.039846,  51.626689,  30.926439,  60.382671,  23.809769,  95.053764, 166.423888, 401.538926, 106.106532,  12.152844,1426.891769, 324.410478, 225.552468, 499.409102,1166.199499,1525.670243,   6.879269,  34.625982,   8.104285,  70.445818,  37.935154,  20.077378,   7.825235,  11.285965,  16.075981,  17.855475,-118.785718,  27.963355,  59.149424,  27.354342,  50.465740,  33.641802, 142.963057,  75.521921, 159.394706,  48.099533,  62.451832,  10.863872,CI.l(95%).Total.SURVEY_LC1_3D20
 0.000000, 3.960389, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.603615, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3D2x
 0.0000000, 3.8870583, 5.6482944, 3.9233980, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,-0.2552375, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.9467353, 0.0000000, 0.0000000, 4.2069696, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3Dxx
 74.296322,240.510291,122.438194, 80.616302, 98.325504, 81.571341,113.330032,138.421583, 24.196778, 70.912406, 77.912870,388.691305,137.007802,347.749117,110.231761,101.423612,242.266529,459.479148,264.532492,732.877997,647.232143, 98.194909,  3.280789,106.738272, 72.374234,231.625953,161.585379, 47.439404, 28.562826, 42.981965, 63.916715, 87.166223,152.169277,290.410435,184.904673,421.221897,230.120692, 79.843262,146.517564,437.745454,395.762984,450.009144,117.375216,  3.974221,CI.l(95%).Total.SURVEY_LC1_3E10
 0.000000, 0.000000, 0.000000,-8.472336, 5.834274,-4.322845, 0.000000, 0.000000, 4.089736, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3E1x
 524.23819,2710.90477,3128.40773, 906.12821,2037.48364,1186.54848, 957.19969,1028.15642, 317.14111,1372.79038,1180.45359,2902.06747,1732.30049,2816.48775,2023.87184,2176.58702,1750.46304,3926.16669,3385.68615,5001.58472,2407.02707, 374.92183, 167.06175,1796.56903,4242.97694,3056.70130,3470.84936, 734.60954, 627.02079, 599.42398, 691.02796,1926.14889,2163.60156,4452.95677,3433.65428,2660.60047,3543.04696,1564.54982, 975.54188,4788.34275,5744.53369,4136.09336, 474.52074,  33.78415,CI.l(95%).Total.SURVEY_LC1_3E20
