DE11.No,DE12.No,DE13.No,DE14.No,DE21.No,DE22.No,DE23.No,DE24.No,DE25.No,DE26.No,DE27.No,DE30.No,DE40.No,DE50.No,DE60.No,DE71.No,DE72.No,DE73.No,DE80.No,DE91.No,DE92.No,DE93.No,DE94.No,DEA1.No,DEA2.No,DEA3.No,DEA4.No,DEA5.No,DEB1.No,DEB2.No,DEB3.No,DEC0.No,DED2.No,DED4.No,DED5.No,DEE0.No,DEF0.No,DEG0.No,DE11.Yes,DE12.Yes,DE13.Yes,DE14.Yes,DE21.Yes,DE22.Yes,DE23.Yes,DE24.Yes,DE25.Yes,DE26.Yes,DE27.Yes,DE30.Yes,DE40.Yes,DE50.Yes,DE60.Yes,DE71.Yes,DE72.Yes,DE73.Yes,DE80.Yes,DE91.Yes,DE92.Yes,DE93.Yes,DE94.Yes,DEA1.Yes,DEA2.Yes,DEA3.Yes,DEA4.Yes,DEA5.Yes,DEB1.Yes,DEB2.Yes,DEB3.Yes,DEC0.Yes,DED2.Yes,DED4.Yes,DED5.Yes,DEE0.Yes,DEF0.Yes,DEG0.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, -0.3952257,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, 23.2358424, 63.6175866, 13.1357871,  2.3756666,  3.2322304, 21.5890341, 22.0915079, 40.3437625, 30.9853334, 48.1587623, 12.7867709,  0.0000000, 26.5065470,  0.0000000,  8.0806898,  9.3106894, -1.6314831,  7.9080945, 18.6543096, 35.3363762, 27.7736391, 31.1180929, 19.9850194,  5.7474255,  8.0760965, 13.0518622, 19.2055940,  3.8811598, 15.8470616, 19.5936708, 25.2599838,  0.8272665, 23.7495612,-11.6981785, 15.2835896, 42.1440225, 10.7806647, 22.1581535,CI.l(95%).Total.SURVEY_LU1_3U112
 -2.530484,  7.758558,  0.000000,-26.303408,  0.000000,  0.000000,  0.000000,  0.000000,  4.004170,  0.000000,  0.000000,  0.000000,  4.061762,  0.000000,  0.000000,  3.368854,  0.000000,  3.996217,  4.066972,  4.020122,  0.000000,  0.000000,  3.855831,  0.000000,  3.948412,-10.398264,  0.000000,  9.381728, -4.353559,  7.698875,  0.000000,  0.000000,  4.050421,  4.383927,  0.000000, 15.043698,  4.079040, 16.227977, 52.789241, 17.006506, 24.052502, 19.165331, 37.908896, 21.205985, 19.512473, 15.721634, 25.759151, 21.981483, 19.619809,  7.909024, 35.331619,  4.251904,  0.000000,  6.502932,  4.051499, 13.474978,  9.728645,  0.000000,  7.750494, 11.970808, 10.139053, 17.589720, 35.468991,  9.026978, 20.324033, 14.008093, 11.894050, -5.336607,  5.295076, 32.102807, 12.101923, 12.245251,  4.001894, 22.564166, 23.832588, 19.729534,CI.l(95%).Total.SURVEY_LU1_3U113
  12.6903285, 683.1199455,   0.0000000, 278.3029804, 695.9171998, 321.8346357,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000, 286.9920018,   0.0000000,   0.0000000, 298.1050259, -75.9224578, 435.7248499, -12.6455899,  21.5530841,   5.5848130,   0.6429835,   0.0000000, -26.1913426,   8.5035075,   0.0000000,   0.0000000,  25.2381413,  19.7276233,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,  16.1457304,   6.9615381,  -7.9678206,   0.0000000,3404.8054511, 293.2490310,4175.1068406,2134.4746744,4826.4267550,2791.0213904,3923.5943055,2974.5749060,2388.0406706,3631.8837179,2750.7110337, 163.2476935,9203.8353243,   8.4713905,  28.1535997,2627.2515061,1940.1046196,2709.4680833,4324.6125832,2560.0327110,1939.5183105,4066.6733353,1966.0840689, 785.9125777,2054.2930459,1045.2212576,1158.8107810,3132.9231272,3599.1635938,2037.1300622,2568.1331256, 870.3010571,2305.7132092,1929.7154309, 330.4140771,4612.6925441,1613.1299227,4233.9053114,CI.l(95%).Total.SURVEY_LU1_3U120
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,31.1582800,10.8408474,-4.4634997, 3.9748842,11.6950019, 0.0000000,20.1281491, 8.0163009,22.1370047, 0.0000000, 0.4082059, 0.0000000, 0.0000000, 4.0584528, 3.9528772, 4.0360434, 4.0887273, 0.0000000, 8.0518298, 1.7109236,-3.5547983, 4.0364815, 0.0000000, 0.0000000, 3.9729814, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 3.8849659,19.2128682, 4.1568436, 3.9910354, 0.0000000, 8.1424495,11.8620799,CI.l(95%).Total.SURVEY_LU1_3U130
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.963249,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 12.354541, 16.917598,  4.360509, 19.873711, 17.079759, 11.926074, 27.644138,  9.364453, 16.393180, 12.029408, 20.803494,  0.000000,109.431716,  0.000000,  0.000000, 22.841645,  3.959889,  8.463324, 33.486742, 11.000728, 70.409570, 13.430126, 61.803887, 41.015243, 91.510945, 14.771897, 16.000867, 31.900129, 60.814112,  3.927145,  8.024664, 19.858338, 95.219761, 19.599851, 55.350320, 86.025806, 42.652789, 47.706419,CI.l(95%).Total.SURVEY_LU1_3U140
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.105880,4.006124,0.000000,0.000000,3.937983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.987517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.044961,0.000000,0.000000,3.947698,0.000000,0.000000,3.964122,CI.l(95%).Total.SURVEY_LU1_3U150
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.004969, 0.000000, 0.000000,-7.609937,-9.967692,17.697942, 2.000006,11.689827, 1.858414,24.943172, 2.804482, 3.954512,18.033344, 0.000000, 0.000000, 8.063612, 0.000000, 2.208321,10.986645, 0.000000,-0.397174, 0.000000,19.805898, 0.000000, 0.000000, 8.087741, 0.000000, 3.873827, 0.000000, 0.000000, 4.037803, 8.070333,11.967640, 7.791377,20.155004, 6.111471,16.218334,15.924552,CI.l(95%).Total.SURVEY_LU1_3U210
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.5625627,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.1055486,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, -1.6240103,  0.0000000,-13.3328226,  0.0000000,  0.0000000,  4.0226940,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, -2.1023086,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  3.8846582,  0.0000000, -5.8676384,CI.l(95%).Total.SURVEY_LU1_3U221
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.917078,-9.267385, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-3.087842, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-4.518226, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.933192, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LU1_3U222
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, -7.8865226,-23.0825551,  0.0000000, -6.5744782, -0.4979343,  0.0000000,  0.0000000,  2.9371767,  0.0000000,  0.0000000,  0.0000000, -1.9121266,  0.8621050,  0.8193762,  0.0000000,  3.9313793,  0.0000000,  0.0000000,  0.0000000,  0.0000000,-13.2824030,  4.0278925, -2.8365277,  0.0000000,  4.0438703, -4.5182261,  7.1954185,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,CI.l(95%).Total.SURVEY_LU1_3U223
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  3.7060924,-18.7812526,  0.0000000,  4.2059260,  0.0000000, -2.1726070, -7.2874811,  0.0000000,  0.0000000, -9.0369221,  0.0000000,  0.0000000, -9.6256703,  0.0000000,  0.8097776,  0.0000000,  0.0000000, -0.3975254,  0.0000000,  0.0000000,  3.9750131,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  3.9314773,  4.0382330,  0.0000000,CI.l(95%).Total.SURVEY_LU1_3U224
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 3.9836318,-7.6651775,-0.9668680, 3.9803669, 0.0000000, 3.9535982, 0.0000000, 0.0000000, 1.1003273, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,-9.6256703, 0.0000000, 0.0000000,-0.9741466,-1.6053021,-3.0878416,-4.0603996, 0.0000000, 0.9312720, 7.8318351,-5.9254840, 0.0000000, 0.0000000, 0.0000000,-1.0516128,-2.5308426, 0.1079627, 0.1059017, 0.0000000, 0.0000000, 2.5642571, 0.0000000, 0.0000000,CI.l(95%).Total.SURVEY_LU1_3U225
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, -9.4244223,  1.3472702, -1.1727948, 19.0405819,  0.0000000, -0.4979343,  3.4237433,  0.0000000, -1.0669936,  0.0000000,  5.7805617,  0.0000000,  1.7016250,  0.0000000,  0.0000000, -1.4363122,  0.0000000,  0.8097776,  0.0000000,  0.0000000,  4.9137417, -4.0603996, -2.2650056,  0.1071684, -8.3516538,  4.0438703,  0.0000000,-34.7303189, -2.0587927,  3.8092963,  0.7947366,  0.1079627,  0.0000000, -0.6133947,  8.0037873, 14.8315221,  0.0000000,  3.9676425,CI.l(95%).Total.SURVEY_LU1_3U226
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,-22.4652211, -0.5620702,  0.0000000,  3.4263681,  0.0000000, -7.1176775, -1.2412985,  0.0000000,  0.0000000,-11.5738134,  0.0000000,  3.9924311,  0.0000000,  0.0000000, -1.6367981,  0.0000000,  3.9926642,  0.0000000,  0.0000000,  0.0000000,  0.0000000, -7.2538787,  0.0000000,  4.0305462,-18.7133249, -4.4404436, -2.2447222,  0.0000000, -4.8874582,  0.0000000,  0.0000000,  0.0000000,  1.1893890,  0.0000000,  0.0000000, -1.0612012,  0.0000000,CI.l(95%).Total.SURVEY_LU1_3U227
0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,3.9313793,0.7856341,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,CI.l(95%).Total.SURVEY_LU1_3U228
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,15.8196007, 3.8246960,17.9574344, 7.9261109,13.3481016, 7.8877131,22.2078224, 8.0860770,18.6769308, 3.8520525, 0.0000000, 5.2348895,24.0753047, 0.0000000,12.9872034,-0.6227378, 3.9313793,20.5852753,14.5190090,10.1557719, 3.9603011, 7.9825256, 3.9531060, 3.1643671, 8.0048832, 6.2173760,11.8085466,11.5133709, 3.8681160,-1.5758836, 1.9714085, 3.9701026,17.5229189,15.9062893,10.3279224, 5.9367777,-4.2114812,25.6982635,CI.l(95%).Total.SURVEY_LU1_3U311
  0.000000,  0.000000,  0.000000,  0.000000, -3.226216,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,347.443217,334.501858,290.166678,229.654066,534.008289,339.126696,265.981689,221.116936,299.826346,246.659163,210.867659, 66.971794,349.438865, 36.527351, 44.651087,260.074406,142.291052,330.361368,342.851020,164.893882,285.605476,280.871320,258.012269,214.720474,262.255759,239.582583,125.100378,252.067517,291.911954,166.630330,186.391966, 95.726148,176.242433,168.782388,175.198095,580.660616,373.043750,371.704989,CI.l(95%).Total.SURVEY_LU1_3U312
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 15.662212, 22.236204, 16.135690, 26.428933, 35.119436, 43.662243,  7.793685,  0.000000,  8.051260, 31.586734, 11.937009, 35.774596, 40.446570, 13.746396, 40.828144, 35.358581,  3.952877,  3.865021,  8.177455,  3.972085, 24.075008, 89.123406, 55.127543, 29.707872, 12.890590, -5.031843,-66.523428,  7.726300, 30.915830, 27.065699, 11.800813, 11.840345,  7.839976,  0.000000, -4.022504, 19.964184, 55.551740, 11.957999,CI.l(95%).Total.SURVEY_LU1_3U313
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.988889, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.181301, 3.859097, 3.861196, 3.941938, 1.127147, 0.000000, 0.000000, 0.000000, 0.000000, 2.981630, 5.578108, 0.000000, 2.948171, 0.000000, 8.188500, 7.811137, 0.000000, 4.286285, 4.948979, 0.000000, 7.964633,15.966980, 2.365628, 8.109170, 7.750480, 4.003213, 8.087418, 0.000000, 0.000000, 3.946450,11.599764, 0.000000, 4.050421, 7.792475, 3.929358,-3.698730,12.125402, 3.967642,CI.l(95%).Total.SURVEY_LU1_3U314
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.983632, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.942034, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.639551, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LU1_3U316
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  4.0582203,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,-10.1544526, -5.2325204,  0.0000000,  3.6676633,-12.7680599,  8.1538885, -0.2640013, 15.9620853,  6.8135875, 28.1933857,  1.7527628,  4.3037228,  5.4279783,  4.2939358,  8.7111070, 11.9751142,  3.9313793, -2.7669814,-19.2577850,-16.1621441,  0.8759995,  8.5723455, 10.6239562,-11.4677454,  3.2476271,  7.0019888, -0.5666628,  7.8564739, 12.9351499, -1.5758836, 18.1789536,  0.1047711, 30.4213233, -2.7476826, -1.9063238,  0.6557034,  8.0659961, 11.3659794,CI.l(95%).Total.SURVEY_LU1_3U317
 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 3.79001774, 5.38441699, 0.00000000, 4.13961360, 7.82680348, 0.00000000, 0.00000000, 0.00000000, 4.53465347, 3.78755838, 0.00000000, 9.41069785, 8.50748259, 8.12858789,-1.42949921, 0.00000000, 0.00000000,-0.01118339, 0.00000000, 0.00000000,11.97542977,31.64174847, 0.79807400, 3.87879635,-2.74593270, 3.84488633, 0.00000000, 7.70439197, 3.78877252, 7.81988580, 0.00000000, 0.00000000, 0.00000000,11.86413437, 2.45172624,37.21055879, 0.00000000,CI.l(95%).Total.SURVEY_LU1_3U318
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, 39.3056123, 36.6877336, 52.6265115, 12.9019087, 26.4850338,  9.1124426, 10.1308696, 23.8851639, 27.1953946,  5.3803127, -0.5426737,  0.0000000,-26.7051831,  4.2735628,  8.0878186, 15.9096134,  1.6807152, 12.6509040,  7.9983950, 17.7830004, 20.3687220,  3.9918099, 13.1951386, 20.7339380,  8.5771858, 11.8186068,  8.0581518, 36.6193486, 50.9387760, 20.9805009,  9.3611705,  4.0253718, 17.8248410, 12.9823176, 15.7178298, 20.1795530, 21.0027054,  5.1279061,CI.l(95%).Total.SURVEY_LU1_3U319
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  3.8644106, 12.4971679, -1.6570882,  3.9803669,  1.6543026,  0.0000000,  3.8801454,  4.1870543, -4.9589418,  0.0000000,  0.0000000,  0.1055486, -8.7545153,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  8.1096557, 12.1598354,  8.0718257,  0.0000000,  0.0000000, 11.8677106,  7.9535397, 20.4448370, -1.8600837,  0.0000000,  0.2073050,  3.2330719,  0.0000000,  0.0000000,  4.0045463,  7.3088709, 20.9292770, -4.0920589, 11.9065122,-11.6929634, 47.9803362,CI.l(95%).Total.SURVEY_LU1_3U321
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  5.4555541,  3.8994609,  3.8611963,  0.0000000,  4.1800780,  0.0000000,  8.1230041,  3.8990227,  7.3703448,  0.0000000,  0.0000000,-15.7434488,-35.9237668,  0.8536661,  0.0000000, -2.5894273,  3.8943320,  0.0000000,  8.9776420,  0.0000000, 11.8371038,  3.9375761,  7.8433481, 11.8907893,  7.7178664,  5.0084057, -4.3487010,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  4.1020180,  3.8418112,  3.8949909, 10.8670710,  4.0790397,  7.9352849,CI.l(95%).Total.SURVEY_LU1_3U322
