HU11.No,HU12.No,HU21.No,HU22.No,HU23.No,HU31.No,HU32.No,HU33.No,HU11.Yes,HU12.Yes,HU21.Yes,HU22.Yes,HU23.Yes,HU31.Yes,HU32.Yes,HU33.Yes,variable
No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,140.72939, 87.60571,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,SE.Total.SURVEY_LC1_3Bxx
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,103.20274,168.91056,348.53291,247.01513,302.34655,125.21902, 79.77362,SE.Total.SURVEY_LC1_3C10
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,13.403183, 0.000000, 3.167714,26.688493, 0.000000,14.232810, 0.000000,SE.Total.SURVEY_LC1_3C21
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 83.17172,  0.00000,235.24249,  0.00000,  0.00000, 16.75211, 42.23981,SE.Total.SURVEY_LC1_3C22
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.475511,2.608468,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3C23
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.272775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3C2x
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.697218,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3C31
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 38.258269,  0.000000,254.871419,137.612447,  0.000000,  2.976323, 26.100025,SE.Total.SURVEY_LC1_3C32
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,121.26022,180.63497,154.19053,  0.00000,  0.00000, 20.17387,SE.Total.SURVEY_LC1_3C33
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,28.846620,16.035939, 5.543102, 9.720936,73.036921, 6.772627,25.798357,SE.Total.SURVEY_LC1_3D10
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.229429, 1.807977, 0.568119, 6.729108,17.844329,37.664206,25.737707,13.996434,SE.Total.SURVEY_LC1_3D20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3Dxx
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,14.72969,40.16060,18.09550,29.25767,54.32424,25.32600,53.23856,SE.Total.SURVEY_LC1_3E10
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.325698, 89.054851, 80.535522,126.242765, 56.199719,216.826147,186.947872,204.476819,SE.Total.SURVEY_LC1_3E20
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,114.34383,110.08160, 28.33186,146.66352,159.85647,106.76646,102.48329,SE.Total.SURVEY_LC1_3E30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3F20
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 81.160459,147.143306,  4.410365,365.531964,251.196726,171.905504,215.252071,SE.Total.SURVEY_LC1_3F40
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.226804,3.112102,6.165926,0.000000,8.324173,0.000000,0.000000,SE.Total.SURVEY_LC1_3G11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3G12
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.226804, 3.109892,22.735655, 0.000000, 6.196330, 7.533197, 0.000000,SE.Total.SURVEY_LC1_3G21
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.031825,19.084417, 4.946051,15.350300,37.228648, 3.905024,16.605424,SE.Total.SURVEY_LC1_3H11
  0.0000,155.3884,227.1274,241.4557,277.6101,308.6679,407.1539,356.1698,  0.0000,156.9946,242.0297,239.8599,282.3976,376.7679,420.0891,371.3790,SE.Total.SURVEY_LU1_3U111
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.085114,106.180570, 13.477256,  8.554157, 55.327496, 15.286010, 65.498264,SE.Total.SURVEY_LU1_3U112
 0.000000, 0.000000, 1.564389, 2.751963, 8.564764, 0.000000,19.007886,12.825787, 0.000000, 2.366369,23.207122, 5.878663, 9.490898,11.080082, 7.797613,10.140191,SE.Total.SURVEY_LU1_3U113
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.272775,  0.000000,  0.000000, 54.457938,171.262010, 67.438571, 71.671314,376.391691, 74.306195, 75.486046,SE.Total.SURVEY_LU1_3U120
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.906374, 0.000000, 0.000000, 8.329538, 1.172121,11.071798,SE.Total.SURVEY_LU1_3U130
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.226804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U150
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.667961,2.433785,7.162616,8.221025,1.148115,SE.Total.SURVEY_LU1_3U210
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.229429,0.000000,0.000000,0.000000,1.251457,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U221
 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,14.4039, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,SE.Total.SURVEY_LU1_3U222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U224
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.917546,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U225
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.229429,17.410950, 1.917546, 6.461827, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LU1_3U226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U227
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.229429, 0.000000, 9.055074, 5.543102,12.836083, 0.000000,18.018711, 0.000000,SE.Total.SURVEY_LU1_3U311
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.717124,33.047397,29.946176,38.090448,17.897140,24.866509,39.417185,40.141222,SE.Total.SURVEY_LU1_3U312
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.499495,3.610888,6.165926,0.000000,6.196330,0.000000,0.000000,SE.Total.SURVEY_LU1_3U313
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.229429,0.000000,0.000000,0.000000,1.232303,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U314
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.088981,0.000000,SE.Total.SURVEY_LU1_3U315
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.937795, 0.000000, 3.614265, 0.000000,20.127652,12.054190,SE.Total.SURVEY_LU1_3U317
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.385150, 4.715056, 4.508215,11.820545,SE.Total.SURVEY_LU1_3U318
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.232113,0.000000,1.941028,0.000000,0.000000,2.783021,0.000000,SE.Total.SURVEY_LU1_3U319
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.404188, 2.673134, 8.272458, 0.000000, 7.816486,23.516117, 0.000000,SE.Total.SURVEY_LU1_3U321
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,21.912762, 2.355132, 0.000000, 0.000000, 1.079751,20.356880,SE.Total.SURVEY_LU1_3U322
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000786, 0.000000, 0.000000, 5.050494, 1.256468, 0.000000,20.013633, 0.000000,SE.Total.SURVEY_LU1_3U330
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,18.615285, 0.000000, 5.543102, 1.256468, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LU1_3U341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U342
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,31.326819, 1.350108, 0.000000, 7.590667, 0.000000,12.765248,21.801302,SE.Total.SURVEY_LU1_3U350
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,13.37063,25.99320,14.20550,16.27743,25.22289,12.83722,32.90490,SE.Total.SURVEY_LU1_3U361
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,14.562665, 0.000000, 8.329538, 0.000000,11.488375,SE.Total.SURVEY_LU1_3U362
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.229429, 36.451700, 37.542679, 35.060238, 48.252270,281.073269, 40.978369, 75.597800,SE.Total.SURVEY_LU1_3U370
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.790458,23.354913, 3.263434, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LU1_3U411
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U412
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.543102,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U413
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.877909, 1.824104, 0.000000, 4.055676, 0.000000, 2.668628,27.176086,SE.Total.SURVEY_LU1_3U414
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,28.110903, 2.386338,37.377202,73.384579,22.634766,60.896020,SE.Total.SURVEY_LU1_3U415
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.229429, 47.796020,169.416119, 42.124154, 30.833522, 74.465118,114.804375, 66.184915,SE.Total.SURVEY_LU1_3U420
  0.000000,155.388413,227.129322,241.466559,277.680448,308.667894,407.579455,356.284791,  2.229429,159.791001,235.912147,244.695973,288.664771,432.177346,408.938251,363.806912,SE.Total.settlement0
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.312184, 42.193970, 43.538863, 40.743580, 47.621668,280.952005, 30.154224, 69.185202,SE.Total.settlement1
  0.0000000,155.3884126,227.1293219,241.4665586,277.6804483,308.6678940,407.5774821,356.2847913,  0.3906646,160.1345884,232.5230543,239.7630185,282.8960401,368.3648036,415.8226984,364.5179816,SE.Total.fao_class_name0
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.272775,  0.000000,  0.000000, 49.777260, 66.100621, 63.789270, 69.734783,376.541385, 75.464804, 80.322525,SE.Total.fao_class_name1
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,33.25659,25.94096, 6.40940,28.46284,68.24208,15.06499,28.99835,SE.Total.fao_class_name2
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 14.129270, 32.496346, 17.548940,  7.846895,279.856371, 31.486552, 36.237574,SE.Total.fao_class_name3
  0.000000,155.388413,227.129322,241.466559,277.680448,308.667894,407.579455,356.284791,  2.312184,161.325036,235.594723,244.133155,288.690213,432.234891,410.090710,366.078566,SE.Total.lue0
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.229429, 48.148343, 43.494059, 36.710661, 48.066814,281.052252, 40.406247, 79.770040,SE.Total.lue1
  0.000000,155.388413,227.129322,241.466559,277.680448,308.667894,407.579455,356.284791,  2.991093,159.179602,235.249782,244.675210,286.766725,356.571144,410.291166,359.480926,SE.Total.lud0
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.089612,37.654608,39.670584,40.453208,27.142332,27.868241,39.200998,41.830400,SE.Total.lud1
   11.97217,  170.57375, 1283.21481,  248.48132,  434.93800,  413.35749, 1999.81777, 2897.54574,  512.26214, 5612.87056, 8903.64678,10133.02439,12658.30664,11710.97049,14123.14041,14040.40346,CI.l(95%).Total.area
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,186.6235,400.0396,432.8208,361.3416,375.8242,366.8851,685.6615,532.1453,CI.l(95%).Total.SURVEY_LC1_1A
  11.97217, 170.57375,1283.21481, 245.39292, 434.93800, 409.49624,1995.57981,2897.54574,  34.48462,1234.85867,2190.81470,3736.35064,3617.70109,2558.06825,5370.19142,4669.83776,CI.l(95%).Total.SURVEY_LC1_1B
   0.000000,   0.000000,   0.000000,   3.088408,   0.000000,   0.000000,   1.747233,   0.000000, 138.483502,2198.741882,3040.427893,3822.964758,4310.567234,4134.428796,2983.506065,3133.299438,CI.l(95%).Total.SURVEY_LC1_1C
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.861248,  0.000000,  0.000000, 27.435148, 40.085359,141.254274,103.383415,154.502094,418.489021,149.884351,109.293578,CI.l(95%).Total.SURVEY_LC1_1D
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  83.31311, 880.58113,1508.31095,1240.23661,1279.99099,2048.80363,3215.05631,3454.98069,CI.l(95%).Total.SURVEY_LC1_1E
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  8.472196,-23.348121,258.030871, 30.772831,684.270710, 77.599731, 95.267319,536.382686,CI.l(95%).Total.SURVEY_LC1_1F
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000, 19.2601,142.6249,418.5334,131.6988,463.9436,123.0105,213.9247,230.8188,CI.l(95%).Total.SURVEY_LC1_1G
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 35.59397, 74.66170,174.52119, 68.71335, 63.12731,238.07000,177.25097,CI.l(95%).Total.SURVEY_LC1_1H
   11.97217,  166.66127, 1283.21481,  248.48132,  434.93800,  409.49624, 1999.81777, 2893.11786,   98.72904, 4158.24425, 6555.20017, 8406.91900,10713.52129, 9127.15584,11805.75288,11854.81465,CI.l(95%).Total.SURVEY_LU1_1U1
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.236501, 5.598828,25.874394,15.181679,11.940606,16.420442,10.177729,26.558864,CI.l(95%).Total.SURVEY_LU1_1U2
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 333.5450, 868.2452,1153.8798, 924.8430,1028.5510, 597.6882,1126.1347,1096.5337,CI.l(95%).Total.SURVEY_LU1_1U3
   0.000000,   3.912483,   0.000000,   0.000000,   0.000000,   3.861248,   0.000000,   4.427882,  51.286464, 334.784983, 589.707824, 588.688894, 696.797016,1042.271013, 849.926168, 702.241307,CI.l(95%).Total.SURVEY_LU1_1U4
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 69.09901,142.58722,106.57695, 71.87172, 75.85866, 67.33257, 95.68669,158.79522,CI.l(95%).Total.SURVEY_LC1_2A1
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,104.4548,173.0611,257.6070,208.7662,229.3252,228.2789,411.1187,292.7760,CI.l(95%).Total.SURVEY_LC1_2A2
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.5246148, 3.9124835,12.6546377,10.1690311,16.1968271,-0.3996495,40.0211640, 9.8795685,CI.l(95%).Total.SURVEY_LC1_2A3
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  14.96851, 466.91041,1335.30085,2413.40718,1893.58001,1421.57226,3345.14399,2847.89302,CI.l(95%).Total.SURVEY_LC1_2B1
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  4.4447949,  4.2096702,  0.5684499,-85.8950658,  0.0000000,CI.l(95%).Total.SURVEY_LC1_2B2
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.742127,235.675560,230.253590,248.059664,460.247479,137.849946,560.762243,864.364457,CI.l(95%).Total.SURVEY_LC1_2B3
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  5.334416,  7.965721,  0.000000, 12.202959,-80.436382,  3.420774,CI.l(95%).Total.SURVEY_LC1_2B4
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  37.090848,   3.880091,-105.821168, -54.639749,  26.223826,  20.283021,  64.010689,CI.l(95%).Total.SURVEY_LC1_2B5
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  8.352311, 75.352415, 75.314973,105.697517, 98.219220,114.236409,167.290077, 70.452928,CI.l(95%).Total.SURVEY_LC1_2B7
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  7.421669, 26.708956, 83.070504, 57.587489,115.344831, 81.428490,  2.551466, 94.047459,CI.l(95%).Total.SURVEY_LC1_2B8
  11.97217, 170.57375,1283.21481, 245.39292, 434.93800, 409.49624,1995.57981,2897.54574,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,CI.l(95%).Total.SURVEY_LC1_2Bx
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 134.9998,1836.4937,2686.0238,2111.9199,3782.2829,4105.5087,2884.4387,2652.4510,CI.l(95%).Total.SURVEY_LC1_2C1
  0.000000,  0.000000,  0.000000,  3.088408,  0.000000,  0.000000,  1.747233,  0.000000,  0.000000, -8.880867, 11.979820,-28.119819,-10.604273, 21.040135, 27.632979,255.922593,CI.l(95%).Total.SURVEY_LC1_2C2
   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   3.4836760,   0.7593954,-100.8331694, 141.0611086, -78.0771948,   7.8799731,  23.3614087,  52.0322854,CI.l(95%).Total.SURVEY_LC1_2C3
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 15.540718,  1.029784, 92.515102, 52.939542, 95.399457,204.038931, 79.459373, 29.636268,CI.l(95%).Total.SURVEY_LC1_2D1
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 11.89443, 35.62294, 47.64540, 42.71105, 44.90287,158.54293, 58.86389, 59.18477,CI.l(95%).Total.SURVEY_LC1_2D2
0.000000,0.000000,0.000000,0.000000,0.000000,3.861248,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_2Dx
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 23.98264, 60.07640,179.17872, 68.39622,138.34816,233.85007,203.95591,188.46508,CI.l(95%).Total.SURVEY_LC1_2E1
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  55.36778, 568.78729, 938.83001, 898.20077, 909.11791,1392.35218,2555.16237,2684.46239,CI.l(95%).Total.SURVEY_LC1_2E2
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.962686, 96.377451,189.031830,180.190133, 77.473752, 89.852590,247.571116,302.880367,CI.l(95%).Total.SURVEY_LC1_2E3
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.896254,0.000000,0.000000,3.913089,0.000000,0.000000,8.646157,CI.l(95%).Total.SURVEY_LC1_2F2
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  8.472196,-27.244375,258.030871, 30.772831,680.357622, 77.599731, 95.267319,527.736528,CI.l(95%).Total.SURVEY_LC1_2F4
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.864173, 29.143322,378.536799,105.726551,394.996457, 93.715502,146.076223,124.979835,CI.l(95%).Total.SURVEY_LC1_2G1
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 15.39592, 81.23311, 28.06286, 12.21725, 68.94717, 12.99438, 67.84845,105.83900,CI.l(95%).Total.SURVEY_LC1_2G2
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 35.59397, 74.66170,174.52119, 68.71335, 63.12731,238.07000,177.25097,CI.l(95%).Total.SURVEY_LC1_2H1
  11.97217, 166.66127,1283.21481, 245.39292, 434.93800, 409.49624,1995.57981,2893.11786,  45.86897,2255.36663,4027.92136,4877.49521,6293.65189,5201.08438,8940.22978,8964.27333,CI.l(95%).Total.SURVEY_LU1_2U11
   0.000000,   0.000000,   0.000000,   3.088408,   0.000000,   0.000000,   1.747233,   0.000000,  52.860064,1766.826613,2216.709131,3390.880409,4194.396265,3261.910132,2618.338824,2608.533450,CI.l(95%).Total.SURVEY_LU1_2U12
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.120131,52.704114,12.035183,93.718832,13.205144,87.214452,92.286445,CI.l(95%).Total.SURVEY_LU1_2U13
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,20.783747,12.532266, 8.002161, 3.913089,28.572733, 8.141393,16.168412,CI.l(95%).Total.SURVEY_LU1_2U14
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.203559,0.000000,4.176892,0.000000,0.000000,7.039583,CI.l(95%).Total.SURVEY_LU1_2U15
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 8.5950446,-6.6773559, 4.2092855,-0.3996495, 2.1891394, 2.0100372,CI.l(95%).Total.SURVEY_LU1_2U21
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.236501, 5.598828,17.279349,13.036898, 5.872186,16.820091, 7.988589,24.548827,CI.l(95%).Total.SURVEY_LU1_2U22
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,104.7796,250.2846,288.0654,297.1040,258.8882,245.6410,511.4203,354.3212,CI.l(95%).Total.SURVEY_LU1_2U31
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.951616, 3.356100,-5.365788, 9.429800,12.240420,20.188527,16.441529, 6.976492,CI.l(95%).Total.SURVEY_LU1_2U32
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.781955,  8.557758, 11.957097,  6.601962,  6.066793,  7.913409,-12.929675,  3.934766,CI.l(95%).Total.SURVEY_LU1_2U33
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,15.7982260,-3.4613979, 4.3914857, 0.9723025, 1.8899012, 3.9567047,19.9634669, 8.0250802,CI.l(95%).Total.SURVEY_LU1_2U34
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,36.643617, 2.910467,77.815835,26.465256,20.070533,16.822611,18.486982,-1.936458,CI.l(95%).Total.SURVEY_LU1_2U35
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 35.06989, 29.79421,306.90510,100.86228,338.63446, 78.00510, 44.60020, 80.82464,CI.l(95%).Total.SURVEY_LU1_2U36
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,114.3390,385.2018,338.6619,342.4401,287.3217,107.1110,300.5258,413.5715,CI.l(95%).Total.SURVEY_LU1_2U37
  0.000000,  3.912483,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.427882, 12.844890, 59.467544, 80.232764, 77.267795, 60.111129,141.035368, 64.453935, 39.537577,CI.l(95%).Total.SURVEY_LU1_2U41
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.861248,  0.000000,  0.000000, 38.441574,246.602748,447.382012,498.919068,597.807445,805.534959,744.612976,586.422736,CI.l(95%).Total.SURVEY_LU1_2U42
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 57.74673,142.58722, 82.70595, 71.87172, 75.85866, 63.29843, 72.46778,148.92200,CI.l(95%).Total.SURVEY_LC1_3A11
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 11.352275,  0.000000, -4.067201,  0.000000,  0.000000,  4.034139,-20.116342,  0.000000,CI.l(95%).Total.SURVEY_LC1_3A12
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.398645,2.847127,CI.l(95%).Total.SURVEY_LC1_3A13
