PL21.No,PL22.No,PL41.No,PL42.No,PL43.No,PL51.No,PL52.No,PL61.No,PL62.No,PL63.No,PL71.No,PL72.No,PL81.No,PL82.No,PL84.No,PL91.No,PL92.No,PL21.Yes,PL22.Yes,PL41.Yes,PL42.Yes,PL43.Yes,PL51.Yes,PL52.Yes,PL61.Yes,PL62.Yes,PL63.Yes,PL71.Yes,PL72.Yes,PL81.Yes,PL82.Yes,PL84.Yes,PL91.Yes,PL92.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,452.33853,438.67612,616.14097,371.79785,135.41322,522.78973,182.54507,459.00359,344.70570,386.11572,457.22334,203.27306,391.16488, 50.11164,246.92742,334.11164,585.57938,CI.l(95%).Total.SURVEY_LU1_2U31
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.196006, 8.749071,12.970529, 0.000000, 0.000000,19.514735, 3.833575, 0.000000, 4.041296,-4.178612, 7.839890,12.418735,15.831130, 0.000000, 0.000000, 8.282447,12.137188,CI.l(95%).Total.SURVEY_LU1_2U32
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,51.930590,35.561049,59.324774, 3.368534, 6.005109,23.147310, 5.333459,12.484217,12.465241,12.167016,16.555498, 3.323735, 4.066436,32.575771, 0.000000,28.024479,12.731718,CI.l(95%).Total.SURVEY_LU1_2U33
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  9.3304473, 39.7102246, 17.6045983, 31.0631453, 13.2213764, -6.6238100,  4.0885302,  8.5360988, -8.2168584, -0.3783228,-16.7160391,  9.2454139,  9.9356993, 23.0780123, -1.8144325,  0.0000000,  7.7694862,CI.l(95%).Total.SURVEY_LU1_2U34
   0.000000,   0.000000,   0.000000, -10.559157,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  23.630708, -37.167696, 132.975166,-171.234542,  34.228401,  99.066785,   7.782516, -82.846516,  17.081287,  19.588545,  21.926506,  13.064436,  -1.935950,  51.061821,   7.854165,   1.589682,  -4.734905,CI.l(95%).Total.SURVEY_LU1_2U35
  0.000000,  0.000000,  4.086093,  0.000000,  0.000000,  0.000000,  0.000000,  4.479180,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 92.711388,201.881105,310.244746,593.124729,137.762644,208.723779,103.196660,122.992472,698.659297,451.698832, 83.965449, 23.578894, 48.530973, 91.095701,165.006117, 77.234125, 37.973389,CI.l(95%).Total.SURVEY_LU1_2U36
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.964426,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,972.701408,752.184079,902.568165,260.348377,234.276962,425.337243,216.140010,383.819979,337.081716,389.388789,510.753488,399.327448,750.847300,761.180614,265.086391,584.763150,865.630931,CI.l(95%).Total.SURVEY_LU1_2U37
 -7.6415336,  4.5037407,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  3.7895477,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, 38.0115295, 13.3846946, 20.2390118, 17.2085728, 29.2712605, 46.5276612, -0.2342188, 16.6834065, 20.3282485,  6.2847617, 10.6684504, 25.0387912,-29.7945922, 37.5773491,  1.6427290, 20.7226839,  1.2497391,CI.l(95%).Total.SURVEY_LU1_2U41
   0.000000,   0.000000,   4.086093,  -3.408885,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,1090.367614, 944.952857, 905.892285,1649.968893, 664.641851,1232.335913, 167.040002, 660.636082,1568.455459, 817.361522,1047.002043, 700.608399, 910.010429, 937.680089, 727.372254, 621.686027,1285.798269,CI.l(95%).Total.SURVEY_LU1_2U42
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,122.15598,152.34998,321.34113, 67.37742, 49.28565,183.64643, 61.85549,157.53698,105.02866,178.41762,118.49408, 71.92387,137.96247,127.54792, 51.28202, 89.81015,254.19008,CI.l(95%).Total.SURVEY_LC1_3A11
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.677050,  3.970515,  8.073911,  0.000000, -4.500650,  0.000000,  0.000000,  0.000000,-11.901201,  0.000000,-11.916601,-17.791199,  3.742242, -9.668598,  7.985229,  3.605053,CI.l(95%).Total.SURVEY_LC1_3A12
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.161562, 7.986437, 8.016380, 0.000000,-3.241082, 0.000000, 0.000000, 3.963878, 0.000000, 0.000000,-5.693041, 4.632985, 0.000000, 0.000000, 0.000000, 0.000000,24.880349,CI.l(95%).Total.SURVEY_LC1_3A13
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 76.264428,142.624731,128.197892, 44.589067, 37.401605, 71.347638, -2.398937, 42.972471, 27.115069, 66.250388, 59.943011, 43.750041, 92.062992, 52.943206, 74.558275, 43.659024, 52.168061,CI.l(95%).Total.SURVEY_LC1_3A21
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 251.6803, 243.8877, 304.9554, 224.6212, -19.9790, 229.3528, 106.8727, 193.1422, 238.7769, 154.9161, 343.8627,  95.6259, 192.0117,-101.2379, 208.3014, 188.4182, 264.8876,CI.l(95%).Total.SURVEY_LC1_3A22
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,43.165885,25.078284,39.581216, 9.216164,15.108627,19.907964, 0.000000,13.594940, 0.000000,21.563863,23.602601, 3.819254, 7.574358, 9.048039,-5.209920, 3.463755, 9.021544,CI.l(95%).Total.SURVEY_LC1_3A30
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 480.89522, 427.13833, 994.59749, 495.88579, 183.78278, 833.81257, 733.87729, 894.01579, 494.58115, 634.77798, 898.46088, 757.18273,1157.32552, 447.99717, 455.32755,  47.75803,1076.94182,CI.l(95%).Total.SURVEY_LC1_3B11
 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,-0.09682697,-5.31765153, 4.04081788,-5.37512173, 6.34138948,13.82583984, 2.86540038, 4.44088997, 4.47854707,-0.99372434, 3.91994485,-4.32751676, 0.00000000, 4.66881238,-1.47521931, 0.00000000,16.08391131,CI.l(95%).Total.SURVEY_LC1_3B12
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 79.43069, 73.41691,455.86761,123.11609, 41.53930,153.25364,219.65447, 93.13786,134.80749,106.53678,257.32129,169.52272,173.00880, 84.91723,295.56600, 15.05918,275.59697,CI.l(95%).Total.SURVEY_LC1_3B13
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 30.96894,104.66095,641.83733,235.12722, 93.10406, 51.72615, 58.87917,258.22793,108.81379,248.75934,654.04161, 76.08760,160.64298, 31.23733,393.33829, 63.89537,792.14900,CI.l(95%).Total.SURVEY_LC1_3B14
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 93.58651, 76.86415,236.99745, 50.29049, 10.39785, 13.42680, 42.00548, 77.19120, 48.53438,179.94173,526.86947,219.58491,206.00689,192.84118,605.40803, 60.39437,625.99662,CI.l(95%).Total.SURVEY_LC1_3B15
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 293.2402, 248.6586,1849.4563, 122.1823, 131.2900, 685.1081, 446.4570, 922.4295, 309.8666, 167.1330, 983.7083, 125.9958, 772.4234, 505.7084,1175.2692, 110.9047,1397.6887,CI.l(95%).Total.SURVEY_LC1_3B16
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 111.32276, 116.41106, 823.56091, 196.70866, 161.19772, 171.96796, 107.91519, 270.93396, 169.37457, 208.96723, 949.75863, 303.90345, 525.10833,  58.35643, 248.82909,  86.42327,1095.14767,CI.l(95%).Total.SURVEY_LC1_3B18
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.3769716,-0.7169004,-2.3670861,61.6500558,14.4585661,40.1192930,10.5559334, 0.0000000, 4.1425240,87.0609192,18.3286613,50.4836253,69.5249487,13.0734718,30.1416667, 7.3548826,82.0188508,CI.l(95%).Total.SURVEY_LC1_3B19
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, 85.0004457, 13.3913800,132.5014518, 43.6336983,  2.2148725, -0.9529172, 19.0112771, 47.6673792, 13.6260995, 44.9505145,184.2104078, 72.5474029, 18.1335403, 58.4525031, 12.6088645, 39.7703362, 80.5208717,CI.l(95%).Total.SURVEY_LC1_3B21
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, -0.7221331,184.0573681, 36.1645810,  6.2510944, 47.5733505, 19.0979475,110.6770245, -0.2936042, 32.7620624, -1.8946776,  9.7126077, 85.2400426, 19.5378496,  0.0000000,  0.0000000,136.9047495,CI.l(95%).Total.SURVEY_LC1_3B22
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,13.8326355, 0.0000000,37.5801555, 0.0000000,-1.0938636,-4.5841797, 0.0000000,19.6999232,-3.7654519,-5.3591777,46.0620187,13.6523746,-6.4678312, 0.6864764, 0.0000000, 3.4637547,-6.6754454,CI.l(95%).Total.SURVEY_LC1_3B23
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.353121,-2.390189, 9.852938,-1.093864,40.050115, 6.793180,17.826992, 8.507356, 0.000000,-1.894678, 0.000000, 9.398914,-3.436447,24.138144, 0.000000,24.171405,CI.l(95%).Total.SURVEY_LC1_3B31
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  59.91214, 143.66770, 372.07502, 407.22725, 112.98446, 670.48505, 420.55879, 306.79170, 315.37281, 538.90274, 224.28321, 220.20587,1054.42021, 111.78902, 132.65674,  14.80166, 413.45189,CI.l(95%).Total.SURVEY_LC1_3B32
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,25.151617, 0.000000, 0.000000, 0.000000, 0.000000, 2.668138,10.952765, 0.000000, 0.000000, 0.000000, 0.000000, 2.848485,49.152946,37.606382, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B33
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.78675,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,CI.l(95%).Total.SURVEY_LC1_3B34
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.6549021, -1.2942930,  0.0000000,  0.0000000, -1.0818114, 30.3669345, 14.5186228, -3.8574021,  4.0412963,  2.2542583, 62.0230289,  3.9217360,100.5953762, -3.2204381, -5.2099198,  3.8749054, 28.4595264,CI.l(95%).Total.SURVEY_LC1_3B35
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -4.620265,-11.516961,  3.857985,  0.000000,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B36
 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000,-0.09064564,-5.31765153,-2.24851160, 0.00000000, 0.00000000, 0.00000000, 0.00000000,-0.31220048, 0.00000000, 0.00000000,-1.89467758,-4.62026549, 5.79468417, 0.00000000, 0.00000000, 3.96397700, 8.29885994,CI.l(95%).Total.SURVEY_LC1_3B37
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 18.899666, 38.813546, 40.008192, 19.951037, 36.135194,  4.066557,  6.793180,  9.803336, 36.035424, 90.699915,142.315895, 68.472633, 89.120415, 16.588574, 22.044710,  3.885895, 54.114585,CI.l(95%).Total.SURVEY_LC1_3B41
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-2.582031, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-7.069857,CI.l(95%).Total.SURVEY_LC1_3B42
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,20.3897275,-1.5207645,13.7415149, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 7.7704591, 0.5542155, 0.0000000,58.8279551, 2.7856011,21.0678216,10.9302145, 4.0424048, 7.3099085,19.1705698,CI.l(95%).Total.SURVEY_LC1_3B43
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.3184434, 0.0000000, 0.7517671, 0.0000000, 0.0000000, 4.6569143,-0.2315682, 0.0000000, 0.0000000, 0.0000000, 0.0000000,-1.9985693, 0.0000000, 0.0000000, 3.9270826, 0.0000000, 8.0150084,CI.l(95%).Total.SURVEY_LC1_3B44
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.3834677, 0.0000000,-2.0913884, 0.0000000,-1.1056809,-4.5841797, 0.0000000, 0.0000000, 0.0000000, 0.0000000,13.9919354, 3.8075810, 1.0609943, 3.8135286, 0.0000000, 0.0000000,65.8585789,CI.l(95%).Total.SURVEY_LC1_3B45
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.653686,  0.000000, -5.169032,  0.000000, -1.081811,  6.895943,  0.000000,  8.486749,  8.690232, 12.847150,  0.000000,  2.871476,-11.516961,  0.000000,  7.816496,  0.000000, 16.061515,CI.l(95%).Total.SURVEY_LC1_3B51
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-3.653686, 0.000000,40.259650, 0.000000,-1.084756,-4.584180,10.456876,29.723183,20.038800,14.434569,-1.916512, 9.712608, 5.205110,-3.192251,-1.483721, 0.000000,47.686170,CI.l(95%).Total.SURVEY_LC1_3B52
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 2.5715780, 2.5025940,14.3287934, 7.7640573, 0.0000000,-0.8049781,19.7627502,-0.3067621,36.9971580,31.5081590,49.6384752,15.4997737, 2.0042446, 4.0693187,33.3181600, 4.2578424,52.4633277,CI.l(95%).Total.SURVEY_LC1_3B53
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,-3.4649066, 0.0000000, 7.7836822, 0.0000000,-1.0938636, 0.0000000, 0.0000000, 4.1651490, 0.0000000, 4.0180936,48.9521644, 3.2427767, 0.0000000, 4.0693187,16.1865828, 0.3312309,52.1905205,CI.l(95%).Total.SURVEY_LC1_3B54
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  9.647356, 22.034251, 30.051424, 28.973039, 43.623994, 69.260776, 18.847359, 28.791209, 37.888911, 99.988786, 33.289983, 24.226306, 64.834622, 26.410865,111.976523, 14.888854,130.856193,CI.l(95%).Total.SURVEY_LC1_3B55
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 65.644373, 33.830337, 10.444926,  8.545677,  0.000000, 36.418407,  0.000000,  9.438769,  3.962943, 21.732811, 87.464275, 94.851512,141.083955, 17.214598, 14.778102, 33.111731,351.389692,CI.l(95%).Total.SURVEY_LC1_3B71
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,-21.285070,  0.000000,  4.052763,  4.094752,  0.000000,  8.163681,  0.000000,  0.000000,  3.962943,  0.000000, -7.977715, -6.468368, -9.608502,  0.817008,  0.000000,  0.000000,  4.032105,CI.l(95%).Total.SURVEY_LC1_3B72
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.585009, 7.597311,17.044225,-5.901088, 0.000000, 7.928851, 4.637830, 8.226004, 3.962943, 0.000000,15.766348,39.245733, 4.170829,21.850302, 8.051553, 3.606080,22.573132,CI.l(95%).Total.SURVEY_LC1_3B73
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,13.614719, 4.023359,-1.989334, 0.000000, 0.000000, 7.779439, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-2.197026, 4.181879,21.349188, 0.000000, 4.388305, 4.032105,CI.l(95%).Total.SURVEY_LC1_3B74
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 31.135929,  8.068901,  5.714820,  8.590958,  4.636033,  8.374540,  3.915672,  0.000000,  8.004239,  4.074461, 96.176850, 54.529156,204.277270, 47.035536, 12.345036, 12.040929,123.411343,CI.l(95%).Total.SURVEY_LC1_3B75
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-9.608502, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B82
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.460925, 3.608745, 8.488675, 2.488793, 0.000000, 1.768912, 0.000000, 0.000000, 0.000000, 0.000000,-5.645284, 4.257945,-2.231883,-3.436447, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B83
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,-26.0431650,  4.4703230, -3.6111209,  0.0000000,  4.1625681,  4.3652066,  0.0000000,  0.0000000,  0.1677711,  0.0000000,  0.0000000,  0.0000000,  7.0154779, 13.3688565,  4.5138060,  0.0000000,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3B84
 179.9948, 488.8979,5698.5697,3356.9422,1530.5334,3506.1503,2079.5585,4609.2161,3660.3075,1947.4889, 482.2629, 110.0905,2184.2793, 511.7994, 866.3731, 165.2704,2436.0920,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,CI.l(95%).Total.SURVEY_LC1_3Bx1
 54.123419,  8.571609, 47.311144, 19.480916,  4.083793, 16.646618, 12.469174, 47.513468, 29.392503,  8.538583, 45.354669, 31.745058, 40.378397, 10.678514, -5.267640, 20.375828,177.542520,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_3Bx2
0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,1.8199824,0.0000000,0.0000000,0.3378874,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,CI.l(95%).Total.SURVEY_LC1_3Bxx
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,3071.6687, 856.1427,2312.9610,1691.2057, 560.6407,2862.2709, 576.3493,1019.1129,2468.7636, 763.5183,1613.7552, 608.9436,1338.6808,3052.2258, 817.2019, 860.7121,1555.1333,CI.l(95%).Total.SURVEY_LC1_3C10
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, -12.788920,-119.990904,  51.669572,   5.032342,   8.301896, 875.919206,   4.159585, -87.954988,-139.891850,-268.606013,   7.758058,   1.736414,   4.431940,-310.815367,   1.990415,  -4.366433,-151.097667,CI.l(95%).Total.SURVEY_LC1_3C21
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,-110.5825, 567.6966,4465.0477,3050.0667,3159.9370,1785.9761, 573.7406,1843.1515,1334.3306,1987.9978,1598.0492, 783.4150, 953.0288, 311.4211,1612.6398, 296.6830,2908.0809,CI.l(95%).Total.SURVEY_LC1_3C22
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,-140.709275,   8.104416,  14.478958,   4.567261, -11.414056,  24.845330,   0.000000,   0.000000, -19.529504,   0.000000,   3.838113,   3.695745,   0.000000,  24.575753,   0.000000,   3.885895,   7.720630,CI.l(95%).Total.SURVEY_LC1_3C23
